step,K,U,E
1114,13.4194304338,-14.3829171134,-0.9634866796
1115,13.4165783356,-14.3796389375,-0.9630606019
1116,13.4142425591,-14.3777499336,-0.9635073745
1117,13.4124816596,-14.3762522037,-0.9637705441
1118,13.4113079116,-14.3755296846,-0.9642217730
1119,13.4107586256,-14.3734826345,-0.9627240089
1120,13.4108924406,-14.3726318575,-0.9617394169
1121,13.4117413187,-14.3767164902,-0.9649751715
1122,13.4133420705,-14.3759645104,-0.9626224399
1123,13.4157316051,-14.3797401990,-0.9640085939
1124,13.4189695434,-14.3805800271,-0.9616104838
1125,13.4231204242,-14.3856036200,-0.9624831958
1126,13.4282054865,-14.3913255538,-0.9631200674
1127,13.4342582019,-14.3977903376,-0.9635321358
1128,13.4413164503,-14.4048069597,-0.9634905095
1129,13.4494343626,-14.4127552701,-0.9633209075
1130,13.4586539830,-14.4209139844,-0.9622600014
1131,13.4689977007,-14.4313182033,-0.9623205026
1132,13.4805137926,-14.4438557297,-0.9633419370
1133,13.4932472792,-14.4579058696,-0.9646585904
1134,13.5072259937,-14.4701512970,-0.9629253034
1135,13.5224695752,-14.4844878351,-0.9620182599
1136,13.5390222218,-14.5033657918,-0.9643435701
1137,13.5569126386,-14.5188383634,-0.9619257247
1138,13.5761758869,-14.5385575632,-0.9623816763
1139,13.5968368327,-14.5623895793,-0.9655527465
1140,13.6189024683,-14.5814764256,-0.9625739573
1141,13.6423933588,-14.6061141963,-0.9637208375
1142,13.6673150572,-14.6306925931,-0.9633775359
1143,13.6936799409,-14.6572940131,-0.9636140722
1144,13.7214869945,-14.6842910747,-0.9628040802
1145,13.7507340981,-14.7133135606,-0.9625794624
1146,13.7814272125,-14.7454174948,-0.9639902823
1147,13.8135616982,-14.7771322791,-0.9635705809
1148,13.8471237394,-14.8113869534,-0.9642632141
1149,13.8820853324,-14.8457179082,-0.9636325758
1150,13.9184159558,-14.8822574409,-0.9638414851
1151,13.9560800918,-14.9189431007,-0.9628630090
1152,13.9950636031,-14.9585252183,-0.9634616152
1153,14.0353363892,-14.9985412209,-0.9632048317
1154,14.0768421971,-15.0408067888,-0.9639645917
1155,14.1195285128,-15.0827336985,-0.9632051856
1156,14.1633658357,-15.1265734615,-0.9632076258
1157,14.2082984938,-15.1720363860,-0.9637378922
1158,14.2542496959,-15.2179396315,-0.9636899356
1159,14.3011625535,-15.2654491594,-0.9642866058
1160,14.3489787672,-15.3129032760,-0.9639245088
1161,14.3976203901,-15.3610738040,-0.9634534139
1162,14.4470180033,-15.4099487815,-0.9629307782
1163,14.4970983400,-15.4604929141,-0.9633945741
1164,14.5477893553,-15.5099015430,-0.9621121876
1165,14.5990175589,-15.5617238160,-0.9627062572
1166,14.6506773876,-15.6151924206,-0.9645150331
1167,14.7026913679,-15.6666021037,-0.9639107358
1168,14.7549931653,-15.7186847056,-0.9636915403
1169,14.8074884737,-15.7720516545,-0.9645631808
1170,14.8600889587,-15.8248167210,-0.9647277623
1171,14.9127220614,-15.8773156869,-0.9645936255
1172,14.9653171028,-15.9285947115,-0.9632776087
1173,15.0177917970,-15.9818900088,-0.9640982119
1174,15.0700527958,-16.0340333051,-0.9639805093
1175,15.1220269855,-16.0851259320,-0.9630989465
1176,15.1736347263,-16.1375642297,-0.9639295034
1177,15.2247947480,-16.1881423957,-0.9633476477
1178,15.2754381306,-16.2381148291,-0.9626766985
1179,15.3254956973,-16.2882877607,-0.9627920633
1180,15.3748801365,-16.3386800580,-0.9637999216
1181,15.4235272758,-16.3871979099,-0.9636706342
1182,15.4713886065,-16.4349265076,-0.9635379012
1183,15.5183876327,-16.4821084594,-0.9637208267
1184,15.5644688928,-16.5280353931,-0.9635665003
1185,15.6096000572,-16.5724148103,-0.9628147531
1186,15.6536957463,-16.6173671807,-0.9636714345
1187,15.6966942096,-16.6596341100,-0.9629399004
1188,15.7385731162,-16.7025617859,-0.9639886697
1189,15.7792851022,-16.7417526710,-0.9624675688
1190,15.8187779418,-16.7829045503,-0.9641266084
1191,15.8570144754,-16.8216176773,-0.9646032019
1192,15.8939905687,-16.8568819795,-0.9628914107
1193,15.9296517329,-16.8930687732,-0.9634170403
1194,15.9639590166,-16.9268577756,-0.9628987590
1195,15.9968935939,-16.9605172793,-0.9636236854
1196,16.0284271845,-16.9918198648,-0.9633926803
1197,16.0585338231,-17.0226844902,-0.9641506670
1198,16.0872033378,-17.0502999450,-0.9630966071
1199,16.1144311140,-17.0775882230,-0.9631571090
1200,16.1401883625,-17.1035833797,-0.9633950171
1201,16.1644594111,-17.1277324083,-0.9632729972
1202,16.1872372415,-17.1503307759,-0.9630935344
1203,16.2085168634,-17.1725888821,-0.9640720187
1204,16.2282983545,-17.1918552703,-0.9635569158
1205,16.2465611983,-17.2100458444,-0.9634846461
1206,16.2633232707,-17.2266356348,-0.9633123640
1207,16.2785843241,-17.2418452790,-0.9632609549
1208,16.2923334468,-17.2559583341,-0.9636248873
1209,16.3045930365,-17.2681068658,-0.9635138293
1210,16.3153473404,-17.2794586989,-0.9641113585
1211,16.3246191883,-17.2880327603,-0.9634135719
1212,16.3324277832,-17.2956118380,-0.9631840547
1213,16.3387704920,-17.3020552900,-0.9632847980
1214,16.3436707306,-17.3066821686,-0.9630114381
1215,16.3471323672,-17.3102959277,-0.9631635605
1216,16.3491730149,-17.3127371307,-0.9635641158
1217,16.3498110567,-17.3130075979,-0.9631965412
1218,16.3490637132,-17.3126828330,-0.9636191199
1219,16.3469600074,-17.3110082639,-0.9640482566
1220,16.3435249289,-17.3070981899,-0.9635732609
1221,16.3387732650,-17.3028245942,-0.9640513292
1222,16.3327203055,-17.2962380405,-0.9635177350
1223,16.3253994756,-17.2889614929,-0.9635620173
1224,16.3168179065,-17.2797828916,-0.9629649851
1225,16.3070112025,-17.2706821291,-0.9636709266
1226,16.2960235195,-17.2598856246,-0.9638621051
1227,16.2838896602,-17.2476570017,-0.9637673416
1228,16.2706327719,-17.2341155381,-0.9634827662
1229,16.2562751745,-17.2195083745,-0.9632332000
1230,16.2408781734,-17.2051693109,-0.9642911375
1231,16.2244581159,-17.1870464352,-0.9625883193
1232,16.2070342585,-17.1701516798,-0.9631174212
1233,16.1886616193,-17.1514291587,-0.9627675394
1234,16.1694038091,-17.1334405396,-0.9640367306
1235,16.1492920402,-17.1123537592,-0.9630617190
1236,16.1283532829,-17.0918188287,-0.9634655458
1237,16.1066433231,-17.0703944738,-0.9637511507
1238,16.0841991825,-17.0476025602,-0.9634033777
1239,16.0610794787,-17.0253378803,-0.9642584016
1240,16.0373109767,-16.9997968668,-0.9624858902
1241,16.0129389864,-16.9758723652,-0.9629333789
1242,15.9880420057,-16.9519081228,-0.9638661170
1243,15.9626553072,-16.9258360117,-0.9631807045
1244,15.9368173908,-16.9001043740,-0.9632869832
1245,15.9105862979,-16.8741182054,-0.9635319075
1246,15.8839980118,-16.8461074709,-0.9621094591
1247,15.8571148847,-16.8210085878,-0.9638937031
1248,15.8299928178,-16.7934987995,-0.9635059817
1249,15.8026663184,-16.7655677668,-0.9629014484
1250,15.7752085623,-16.7394746575,-0.9642660952
1251,15.7476524073,-16.7101362784,-0.9624838711
1252,15.7200466167,-16.6843701884,-0.9643235717
1253,15.6924552012,-16.6561243882,-0.9636691870
1254,15.6649136576,-16.6290186924,-0.9641050348
1255,15.6374572094,-16.6008782069,-0.9634209976
1256,15.6101283206,-16.5727486664,-0.9626203458
1257,15.5829698557,-16.5453888902,-0.9624190344
1258,15.5560208061,-16.5182093529,-0.9621885468
1259,15.5293450792,-16.4935356521,-0.9641905729
1260,15.5029783447,-16.4670084040,-0.9640300593
1261,15.4769376583,-16.4406132940,-0.9636756357
1262,15.4512681097,-16.4146558340,-0.9633877242
1263,15.4259989273,-16.3893663586,-0.9633674314
1264,15.4011343266,-16.3626869719,-0.9615526454
1265,15.3767294268,-16.3403711248,-0.9636416981
1266,15.3528190645,-16.3166985150,-0.9638794505
1267,15.3293942300,-16.2926972373,-0.9633030073
1268,15.3064718976,-16.2704988928,-0.9640269952
1269,15.2840782659,-16.2481805581,-0.9641022921
1270,15.2622389285,-16.2254370446,-0.9631981161
1271,15.2409403092,-16.2038213478,-0.9628810386
1272,15.2201925698,-16.1833533196,-0.9631607498
1273,15.2000410589,-16.1631888779,-0.9631478189
1274,15.1804699571,-16.1437594561,-0.9632894990
1275,15.1614583481,-16.1240261373,-0.9625677892
1276,15.1430229865,-16.1078884410,-0.9648654545
1277,15.1251685421,-16.0878020145,-0.9626334724
1278,15.1078862589,-16.0730301560,-0.9651438971
1279,15.0911678098,-16.0540439879,-0.9628761781
1280,15.0750045988,-16.0377885167,-0.9627839179
1281,15.0593994037,-16.0228384568,-0.9634390531
1282,15.0443403564,-16.0090635638,-0.9647232074
1283,15.0298112598,-15.9950287307,-0.9652174709
1284,15.0158057267,-15.9800904424,-0.9642847157
1285,15.0023118911,-15.9652164485,-0.9629045574
1286,14.9893153984,-15.9520415700,-0.9627261716
1287,14.9768098228,-15.9402511396,-0.9634413168
1288,14.9647833067,-15.9292599723,-0.9644766656
1289,14.9532223701,-15.9151827364,-0.9619603663
1290,14.9421296949,-15.9052322544,-0.9631025594
1291,14.9314586868,-15.8945904823,-0.9631317955
1292,14.9212203542,-15.8845152106,-0.9632948564
1293,14.9114262748,-15.8743841438,-0.9629578689
1294,14.9020036546,-15.8647160032,-0.9627123487
1295,14.8929444351,-15.8556852744,-0.9627408393
1296,14.8842743185,-15.8474981152,-0.9632237967
1297,14.8759814258,-15.8398608076,-0.9638793819
1298,14.8680588822,-15.8319595779,-0.9639006957
1299,14.8604881051,-15.8261694695,-0.9656813644
1300,14.8532627063,-15.8162897399,-0.9630270335
1301,14.8463789512,-15.8104105298,-0.9640315786
1302,14.8397910281,-15.8025998507,-0.9628088226
1303,14.8334941912,-15.7980129338,-0.9645187426
1304,14.8274812369,-15.7910306239,-0.9635493870
1305,14.8217558600,-15.7851923181,-0.9634364582
1306,14.8162951422,-15.7801315874,-0.9638364451
1307,14.8110622166,-15.7738935493,-0.9628313328
1308,14.8060859764,-15.7691780832,-0.9630921069
1309,14.8013412239,-15.7646496628,-0.9633084389
1310,14.7967918285,-15.7624782665,-0.9656864380
1311,14.7924216926,-15.7552327375,-0.9628110449
1312,14.7882056608,-15.7499723001,-0.9617666393
1313,14.7841365562,-15.7497234116,-0.9655868554
1314,14.7801926479,-15.7437379072,-0.9635452593
1315,14.7763621406,-15.7395222108,-0.9631600702
1316,14.7726096792,-15.7343872297,-0.9617775505
1317,14.7689081075,-15.7318315508,-0.9629234433
1318,14.7652460778,-15.7293800109,-0.9641339331
1319,14.7615971861,-15.7256105898,-0.9640134037
1320,14.7579556457,-15.7209869947,-0.9630313491
1321,14.7542774506,-15.7187047123,-0.9644272618
1322,14.7505361739,-15.7134631838,-0.9629270100
1323,14.7467053368,-15.7091639661,-0.9624586293
1324,14.7427391474,-15.7043126107,-0.9615734633
1325,14.7386281137,-15.7011666759,-0.9625385622
1326,14.7343464960,-15.6986016356,-0.9642551396
1327,14.7298610053,-15.6947298673,-0.9648688620
1328,14.7251683183,-15.6900825972,-0.9649142788
1329,14.7202349820,-15.6838316487,-0.9635966668
1330,14.7150149207,-15.6776698486,-0.9626549279
1331,14.7095132563,-15.6739275028,-0.9644142465
1332,14.7037311355,-15.6676199139,-0.9638887784
1333,14.6976554024,-15.6605521837,-0.9628967813
1334,14.6912646481,-15.6550372952,-0.9637726471
1335,14.6845681653,-15.6488431419,-0.9642749766
1336,14.6775234978,-15.6407292998,-0.9632058020
1337,14.6701237212,-15.6322567666,-0.9621330454
1338,14.6624249332,-15.6263100530,-0.9638851198
1339,14.6544039675,-15.6178393302,-0.9634353627
1340,14.6460594919,-15.6097287975,-0.9636693056
1341,14.6374180727,-15.5999154708,-0.9624973982
1342,14.6285168569,-15.5912391883,-0.9627223314
1343,14.6193544402,-15.5812616226,-0.9619071824
1344,14.6099503800,-15.5740056427,-0.9640552627
1345,14.6003730652,-15.5632964955,-0.9629234303
1346,14.5906378258,-15.5542216830,-0.9635838572
1347,14.5807749000,-15.5455175691,-0.9647426691
1348,14.5708584177,-15.5340038799,-0.9631454621
1349,14.5609110857,-15.5245882940,-0.9636772083
1350,14.5509833915,-15.5142958900,-0.9633124985
1351,14.5411472058,-15.5037262577,-0.9625790519
1352,14.5314533842,-15.4946786812,-0.9632252969
1353,14.5219506223,-15.4851222230,-0.9631716007
1354,14.5127232414,-15.4747308945,-0.9620076531
1355,14.5038637049,-15.4676838990,-0.9638201941
1356,14.4954149912,-15.4609645695,-0.9655495784
1357,14.4874383777,-15.4498010614,-0.9623626837
1358,14.4800331503,-15.4435324291,-0.9634992788
1359,14.4732450238,-15.4367092970,-0.9634642732
1360,14.4671374989,-15.4310285734,-0.9638910745
1361,14.4618111381,-15.4245997467,-0.9627886086
1362,14.4573238385,-15.4197316315,-0.9624077930
1363,14.4537580702,-15.4174848330,-0.9637267629
1364,14.4512024616,-15.4139895174,-0.9627870558
1365,14.4497225441,-15.4121630362,-0.9624404921
1366,14.4493764901,-15.4117085350,-0.9623320449
1367,14.4502092511,-15.4139325944,-0.9637233432
1368,14.4522811174,-15.4144810113,-0.9621998939
1369,14.4556759568,-15.4189458805,-0.9632699237
1370,14.4604283540,-15.4227409644,-0.9623126104
1371,14.4665873947,-15.4296137731,-0.9630263784
1372,14.4741924239,-15.4358912232,-0.9616987994
1373,14.4832732736,-15.4450803377,-0.9618070641
1374,14.4938866404,-15.4581589612,-0.9642723208
1375,14.5060435947,-15.4688645767,-0.9628209820
1376,14.5197578188,-15.4830946058,-0.9633367870
1377,14.5350429918,-15.4983576664,-0.9633146746
1378,14.5518982430,-15.5135201216,-0.9616218786
1379,14.5703145065,-15.5343081303,-0.9639936239
1380,14.5902875400,-15.5539016177,-0.9636140777
1381,14.6118195861,-15.5771165195,-0.9652969334
1382,14.6349000122,-15.5969598968,-0.9620598846
1383,14.6594941737,-15.6222544253,-0.9627602516
1384,14.6855536127,-15.6503739918,-0.9648203791
1385,14.7130478176,-15.6776593091,-0.9646114915
1386,14.7419516213,-15.7030348390,-0.9610832177
1387,14.7722088167,-15.7360794683,-0.9638706516
1388,14.8037604762,-15.7654861855,-0.9617257093
1389,14.8365561395,-15.8002116252,-0.9636554857
1390,14.8705238336,-15.8333225251,-0.9627986915
1391,14.9056008905,-15.8700562162,-0.9644553257
1392,14.9417175747,-15.9047873646,-0.9630697899
1393,14.9788244668,-15.9400655873,-0.9612411205
1394,15.0168363722,-15.9802173184,-0.9633809462
1395,15.0556747116,-16.0170952396,-0.9614205279
1396,15.0952524539,-16.0589430093,-0.9636905554
1397,15.1354868508,-16.0977654529,-0.9622786022
1398,15.1763221602,-16.1382395912,-0.9619174311
1399,15.2176585843,-16.1815469396,-0.9638883553
1400,15.2594089644,-16.2230679644,-0.9636590000
1401,15.3014953757,-16.2650584675,-0.9635630918
1402,15.3438392112,-16.3077467434,-0.9639075322
1403,15.3863617711,-16.3510138067,-0.9646520356
1404,15.4290090326,-16.3918007695,-0.9627917368
1405,15.4717074908,-16.4347937346,-0.9630862439
1406,15.5143628845,-16.4772421463,-0.9628792617
1407,15.5568913801,-16.5203980356,-0.9635066555
1408,15.5992373315,-16.5611379236,-0.9619005921
1409,15.6413303421,-16.6053242940,-0.9639939520
1410,15.6831084613,-16.6453612257,-0.9622527644
1411,15.7245252491,-16.6869459686,-0.9624207195
1412,15.7654864325,-16.7286173457,-0.9631309132
1413,15.8059361895,-16.7688732985,-0.9629371090
1414,15.8458359834,-16.8087908775,-0.9629548941
1415,15.8851246073,-16.8490607388,-0.9639361315
1416,15.9237495361,-16.8873965049,-0.9636469688
1417,15.9616965057,-16.9241295847,-0.9624330790
1418,15.9989008350,-16.9630604120,-0.9641595771
1419,16.0353149989,-16.9987764204,-0.9634614216
1420,16.0709306316,-17.0340176482,-0.9630870166
1421,16.1056986553,-17.0700160093,-0.9643173540
1422,16.1395704482,-17.1039383699,-0.9643679217
1423,16.1725250319,-17.1360152000,-0.9634901682
1424,16.2045564931,-17.1687314989,-0.9641750059
1425,16.2356443016,-17.1992564516,-0.9636121500
1426,16.2657606027,-17.2295358983,-0.9637752956
1427,16.2949019796,-17.2579498993,-0.9630479197
1428,16.3230384646,-17.2866224945,-0.9635840299
1429,16.3501615097,-17.3130136643,-0.9628521546
1430,16.3762732232,-17.3396107625,-0.9633375393
1431,16.4013395576,-17.3647420903,-0.9634025328
1432,16.4253556873,-17.3887163645,-0.9633606771
1433,16.4483311628,-17.4116882065,-0.9633570436
1434,16.4702466155,-17.4342333121,-0.9639866966
1435,16.4910942189,-17.4545162052,-0.9634219864
1436,16.5109021436,-17.4743164907,-0.9634143471
1437,16.5296590540,-17.4933668646,-0.9637078106
1438,16.5473643292,-17.5109293234,-0.9635649942
1439,16.5640283645,-17.5272460259,-0.9632176614
1440,16.5796543168,-17.5431499306,-0.9634956139
1441,16.5942569745,-17.5574260207,-0.9631690462
1442,16.6078292724,-17.5713632523,-0.9635339799
1443,16.6203758445,-17.5836493150,-0.9632734705
1444,16.6319217548,-17.5949247670,-0.9630030122
1445,16.6424787216,-17.6060557963,-0.9635770747
1446,16.6520458881,-17.6156396424,-0.9635937544
1447,16.6606318814,-17.6243753635,-0.9637434821
1448,16.6682496872,-17.6317151119,-0.9634654247
1449,16.6749215527,-17.6382076024,-0.9632860497
1450,16.6806624077,-17.6441142665,-0.9634518588
1451,16.6854872714,-17.6486725213,-0.9631852498
1452,16.6894315324,-17.6535976887,-0.9641661563
1453,16.6924934328,-17.6556567631,-0.9631633303
1454,16.6946872836,-17.6580574690,-0.9633701855
1455,16.6960510670,-17.6596175944,-0.9635665275
1456,16.6965864526,-17.6597759667,-0.9631895141
1457,16.6963170051,-17.6599911574,-0.9636741523
1458,16.6952684861,-17.6588863058,-0.9636178197
1459,16.6934520454,-17.6564406835,-0.9629886382
1460,16.6909001342,-17.6536837832,-0.9627836490
1461,16.6876505165,-17.6515671350,-0.9639166184
1462,16.6837205047,-17.6468441570,-0.9631236523
1463,16.6791297861,-17.6427183653,-0.9635885793
1464,16.6739213902,-17.6381825282,-0.9642611380
1465,16.6681081969,-17.6309564094,-0.9628482125
1466,16.6617182498,-17.6246208398,-0.9629025900
1467,16.6547936963,-17.6172491643,-0.9624554680
1468,16.6473781743,-17.6110677110,-0.9636895367
1469,16.6395125108,-17.6028898973,-0.9633773865
1470,16.6312103249,-17.5938002439,-0.9625899189
1471,16.6225173817,-17.5857532023,-0.9632358206
1472,16.6134882205,-17.5773861768,-0.9638979563
1473,16.6041530529,-17.5678737690,-0.9637207162
1474,16.5945492067,-17.5581341102,-0.9635849035
1475,16.5847208113,-17.5483607321,-0.9636399208
1476,16.5747002546,-17.5373764669,-0.9626762123
1477,16.5645409659,-17.5278222490,-0.9632812831
1478,16.5543043842,-17.5175976047,-0.9632932205
1479,16.5440396310,-17.5083739666,-0.9643343355
1480,16.5337884790,-17.4971744368,-0.9633859578
1481,16.5235891331,-17.4865148312,-0.9629256981
1482,16.5135080336,-17.4776122920,-0.9641042584
1483,16.5035890971,-17.4665410932,-0.9629519960
1484,16.4938733198,-17.4565069086,-0.9626335888
1485,16.4844302670,-17.4477292045,-0.9632989374
1486,16.4753081067,-17.4380498393,-0.9627417326
1487,16.4665647929,-17.4297928112,-0.9632280182
1488,16.4582627653,-17.4222198437,-0.9639570783
1489,16.4504541411,-17.4148817068,-0.9644275657
1490,16.4431774094,-17.4069334171,-0.9637560077
1491,16.4364764778,-17.3995337914,-0.9630573136
1492,16.4304131553,-17.3935037124,-0.9630905571
1493,16.4250475875,-17.3892931865,-0.9642455990
1494,16.4204268010,-17.3840886978,-0.9636618967
1495,16.4165837098,-17.3791663535,-0.9625826437
1496,16.4135743685,-17.3773062199,-0.9637318514
1497,16.4114495182,-17.3748600257,-0.9634105075
1498,16.4102418012,-17.3738266800,-0.9635848789
1499,16.4099897700,-17.3731407939,-0.9631510238
1500,16.4107346817,-17.3749326800,-0.9641979983
1501,16.4125064461,-17.3753522094,-0.9628457633
1502,16.4153396622,-17.3795761298,-0.9642364676
1503,16.4192650112,-17.3828991645,-0.9636341533
1504,16.4243040847,-17.3878403892,-0.9635363045
1505,16.4304774886,-17.3928298418,-0.9623523532
1506,16.4378090831,-17.4025050712,-0.9646959881
1507,16.4463123902,-17.4100755306,-0.9637631404
1508,16.4559944139,-17.4196498906,-0.9636554768
1509,16.4668642148,-17.4316505452,-0.9647863304
1510,16.4789248516,-17.4425628956,-0.9636380440
1511,16.4921783198,-17.4552479805,-0.9630696607
1512,16.5066209996,-17.4706743735,-0.9640533739
1513,16.5222443003,-17.4854725432,-0.9632282429
1514,16.5390372224,-17.5015735736,-0.9625363513
1515,16.5569822028,-17.5206638074,-0.9636816047
1516,16.5760621658,-17.5399828595,-0.9639206938
1517,16.5962559603,-17.5606536618,-0.9643977015
1518,16.6175428995,-17.5811443451,-0.9636014455
1519,16.6399053876,-17.6027470299,-0.9628416423
1520,16.6633092857,-17.6260920035,-0.9627827178
1521,16.6877130732,-17.6496916225,-0.9619785493
1522,16.7130784195,-17.6769124413,-0.9638340218
1523,16.7393760461,-17.7023352724,-0.9629592263
1524,16.7665676633,-17.7290707410,-0.9625030777
1525,16.7946062143,-17.7579338392,-0.9633276249
1526,16.8234566479,-17.7859509069,-0.9624942590
1527,16.8530665826,-17.8171500061,-0.9640834236
1528,16.8833842625,-17.8478074900,-0.9644232276
1529,16.9143738606,-17.8782392957,-0.9638654351
1530,16.9459950892,-17.9102984140,-0.9643033248
1531,16.9782043241,-17.9408715514,-0.9626672273
1532,17.0109486389,-17.9749790312,-0.9640303923
1533,17.0441746803,-18.0082581483,-0.9640834681
1534,17.0778432340,-18.0416595031,-0.9638162691
1535,17.1119129335,-18.0754583320,-0.9635453985
1536,17.1463452971,-18.1095597665,-0.9632144693
1537,17.1810842070,-18.1448321702,-0.9637479633
1538,17.2160790246,-18.1799514330,-0.9638724084
1539,17.2512902808,-18.2152476045,-0.9639573237
1540,17.2866803786,-18.2502110378,-0.9635306592
1541,17.3222201585,-18.2851200503,-0.9628998918
1542,17.3578587305,-18.3212027374,-0.9633440069
1543,17.3935599979,-18.3561595767,-0.9625995787
1544,17.4292893324,-18.3928251726,-0.9635358401
1545,17.4650036605,-18.4278696041,-0.9628659436
1546,17.5006651051,-18.4648290144,-0.9641639093
1547,17.5362414728,-18.4999110378,-0.9636695651
1548,17.5717145593,-18.5345287271,-0.9628141678
1549,17.6070483702,-18.5701422981,-0.9630939279
1550,17.6422020018,-18.6064321291,-0.9642301273
1551,17.6771484411,-18.6414372336,-0.9642887925
1552,17.7118707455,-18.6763234963,-0.9644527508
1553,17.7463489475,-18.7103883127,-0.9640393652
1554,17.7805659554,-18.7439815518,-0.9634155963
1555,17.8145039348,-18.7776090772,-0.9631051423
1556,17.8481261853,-18.8117075075,-0.9635813222
1557,17.8814221168,-18.8449416880,-0.9635195712
1558,17.9143771440,-18.8776616869,-0.9632845429
1559,17.9469533781,-18.9108126357,-0.9638592576
1560,17.9791416241,-18.9422222769,-0.9630806528
1561,18.0109500327,-18.9740916193,-0.9631415867
1562,18.0423486090,-19.0059389641,-0.9635903551
1563,18.0733139324,-19.0366916351,-0.9633777027
1564,18.1038436072,-19.0676515400,-0.9638079329
1565,18.1339287437,-19.0972675363,-0.9633387926
1566,18.1635615447,-19.1263364426,-0.9627748979
1567,18.1927245428,-19.1561870452,-0.9634625024
1568,18.2214133676,-19.1846613929,-0.9632480253
1569,18.2496117679,-19.2128514113,-0.9632396434
1570,18.2772994959,-19.2406334825,-0.9633339867
1571,18.3044844055,-19.2684836409,-0.9639992354
1572,18.3311546000,-19.2949062084,-0.9637516084
1573,18.3572891109,-19.3211558677,-0.9638667568
1574,18.3828833948,-19.3463512005,-0.9634678058
1575,18.4079456306,-19.3714930969,-0.9635474663
1576,18.4324667716,-19.3960341821,-0.9635674106
1577,18.4564283783,-19.4198728973,-0.9634445190
1578,18.4798280401,-19.4434325843,-0.9636045442
1579,18.5026559670,-19.4663336907,-0.9636777237
1580,18.5249031558,-19.4890453802,-0.9641422244
1581,18.5465669575,-19.5097268326,-0.9631598751
1582,18.5676406860,-19.5312888226,-0.9636481366
1583,18.5881015187,-19.5515128711,-0.9634113524
1584,18.6079477020,-19.5716996014,-0.9637518994
1585,18.6271826165,-19.5901318164,-0.9629491999
1586,18.6457977108,-19.6091506625,-0.9633529517
1587,18.6637824689,-19.6272570742,-0.9634746053
1588,18.6811175662,-19.6445243429,-0.9634067768
1589,18.6978006104,-19.6617720187,-0.9639714082
1590,18.7138391517,-19.6777387412,-0.9638995895
1591,18.7292179133,-19.6919121100,-0.9626941967
1592,18.7439216968,-19.7067646740,-0.9628429772
1593,18.7579483239,-19.7208193951,-0.9628710712
1594,18.7712960117,-19.7346764220,-0.9633804102
1595,18.7839594522,-19.7471039751,-0.9631445229
1596,18.7959215377,-19.7597791344,-0.9638575967
1597,18.8071764285,-19.7707379884,-0.9635615599
1598,18.8177224935,-19.7812107759,-0.9634882824
1599,18.8275456034,-19.7913591761,-0.9638135727
1600,18.8366416750,-19.7999621743,-0.9633204993
1601,18.8450103956,-19.8084098628,-0.9633994672
1602,18.8526430827,-19.8162916165,-0.9636485338
1603,18.8595331081,-19.8227715628,-0.9632384547
1604,18.8656832630,-19.8292819965,-0.9635987334
1605,18.8710905832,-19.8345126634,-0.9634220802
1606,18.8757442970,-19.8393352684,-0.9635909714
1607,18.8796377168,-19.8435489120,-0.9639111953
1608,18.8827742878,-19.8457638889,-0.9629896011
1609,18.8851524766,-19.8481584447,-0.9630059681
1610,18.8867624631,-19.8500600504,-0.9632975873
1611,18.8876139226,-19.8514327649,-0.9638188423
1612,18.8877084822,-19.8507710975,-0.9630626154
1613,18.8870378208,-19.8506874840,-0.9636496632
1614,18.8856044403,-19.8491771210,-0.9635726806
1615,18.8834098018,-19.8466152374,-0.9632054355
1616,18.8804613577,-19.8432388700,-0.9627775123
1617,18.8767672397,-19.8401387891,-0.9633715493
1618,18.8723280571,-19.8356752012,-0.9633471442
1619,18.8671437547,-19.8299960148,-0.9628522601
1620,18.8612248436,-19.8250015234,-0.9637766799
1621,18.8545865674,-19.8174964419,-0.9629098745
1622,18.8472260969,-19.8108927253,-0.9636666284
1623,18.8391611672,-19.8033489704,-0.9641878031
1624,18.8304046838,-19.7944971358,-0.9640924520
1625,18.8209544879,-19.7842235873,-0.9632690994
1626,18.8108301582,-19.7744607251,-0.9636305669
1627,18.8000395946,-19.7633419391,-0.9633023445
1628,18.7885947964,-19.7517061850,-0.9631113886
1629,18.7765103671,-19.7404420554,-0.9639316882
1630,18.7638043512,-19.7275654153,-0.9637610641
1631,18.7504925303,-19.7136939175,-0.9632013872
1632,18.7365924397,-19.7000138383,-0.9634213986
1633,18.7221130700,-19.6860681338,-0.9639550638
1634,18.7070739914,-19.6712019193,-0.9641279279
1635,18.6914955441,-19.6551359031,-0.9636403591
1636,18.6753816023,-19.6386499439,-0.9632683417
1637,18.6587662535,-19.6225741400,-0.9638078864
1638,18.6416664853,-19.6048584234,-0.9631919381
1639,18.6240876201,-19.5876948976,-0.9636072775
1640,18.6060403681,-19.5693784500,-0.9633380819
1641,18.5875460967,-19.5515786689,-0.9640325722
1642,18.5686272760,-19.5326243827,-0.9639971067
1643,18.5492900112,-19.5128100300,-0.9635200189
1644,18.5295605892,-19.4936617808,-0.9641011916
1645,18.5094439245,-19.4727432072,-0.9632992827
1646,18.4889572383,-19.4529533645,-0.9639961263
1647,18.4681246469,-19.4324981638,-0.9643735169
1648,18.4469312353,-19.4099816959,-0.9630504606
1649,18.4253884804,-19.3889474419,-0.9635589615
1650,18.4035070109,-19.3670032782,-0.9634962673
1651,18.3812993524,-19.3454492936,-0.9641499412
