step,K,U,E
1072,2058.8011016219,-7.3978222126,2051.4032794093
1073,2058.8165146191,-7.4132360785,2051.4032785405
1074,2058.8313451520,-7.4280672075,2051.4032779445
1075,2058.8455785934,-7.4423009732,2051.4032776202
1076,2058.8592044155,-7.4559268500,2051.4032775655
1077,2058.8722161608,-7.4689383838,2051.4032777770
1078,2058.8846113936,-7.4813331439,2051.4032782497
1079,2058.8963916323,-7.4931126544,2051.4032789779
1080,2058.9075622628,-7.5042823084,2051.4032799545
1081,2058.9181324340,-7.5148512629,2051.4032811711
1082,2058.9281149358,-7.5248323173,2051.4032826186
1083,2058.9375260603,-7.5342417738,2051.4032842865
1084,2058.9463854471,-7.5430992836,2051.4032861635
1085,2058.9547159130,-7.5514276756,2051.4032882374
1086,2058.9625432676,-7.5592527725,2051.4032904951
1087,2058.9698961140,-7.5666031916,2051.4032929224
1088,2058.9768056384,-7.5735101393,2051.4032954992
1089,2058.9833053860,-7.5800071651,2051.4032982209
1090,2058.9894310269,-7.5861299609,2051.4033010660
1091,2058.9952201122,-7.5919160944,2051.4033040178
1092,2059.0007118208,-7.5974047617,2051.4033070591
1093,2059.0059466995,-7.6026365271,2051.4033101725
1094,2059.0109663964,-7.6076530565,2051.4033133399
1095,2059.0158133900,-7.6124968466,2051.4033165435
1096,2059.0205307150,-7.6172109500,2051.4033197649
1097,2059.0251616862,-7.6218387000,2051.4033229862
1098,2059.0297496233,-7.6264234341,2051.4033261892
1099,2059.0343375760,-7.6310082199,2051.4033293561
1100,2059.0389680541,-7.6356355846,2051.4033324695
1101,2059.0436827618,-7.6403472494,2051.4033355124
1102,2059.0485223394,-7.6451838710,2051.4033384684
1103,2059.0535261137,-7.6501847919,2051.4033413218
1104,2059.0587318589,-7.6553878012,2051.4033440577
1105,2059.0641755702,-7.6608289081,2051.4033466621
1106,2059.0698912507,-7.6665421286,2051.4033491221
1107,2059.0759107140,-7.6725592882,2051.4033514259
1108,2059.0822634040,-7.6789098413,2051.4033535628
1109,2059.0889762324,-7.6856207090,2051.4033555235
1110,2059.0960734359,-7.6927161359,2051.4033573000
1111,2059.1035764536,-7.7002175678,2051.4033588859
1112,2059.1115038260,-7.7081435502,2051.4033602758
1113,2059.1198711149,-7.7165096486,2051.4033614663
1114,2059.1286908462,-7.7253283913,2051.4033624550
1115,2059.1379724752,-7.7346092339,2051.4033632413
1116,2059.1477223729,-7.7443585470,2051.4033638260
1117,2059.1579438364,-7.7545796253,2051.4033642111
1118,2059.1686371189,-7.7652727185,2051.4033644004
1119,2059.1797994816,-7.7764350829,2051.4033643987
1120,2059.1914252656,-7.7880610536,2051.4033642120
1121,2059.2035059824,-7.8001421346,2051.4033638477
1122,2059.2160304220,-7.8126671078,2051.4033633142
1123,2059.2289847777,-7.8256221570,2051.4033626207
1124,2059.2423527853,-7.8389910079,2051.4033617774
1125,2059.2561158754,-7.8527550801,2051.4033607953
1126,2059.2702533371,-7.8668936513,2051.4033596858
1127,2059.2847424916,-7.8813840305,2051.4033584611
1128,2059.2995588730,-7.8962017396,2051.4033571334
1129,2059.3146764155,-7.9113207001,2051.4033557154
1130,2059.3300676447,-7.9267134248,2051.4033542199
1131,2059.3457038708,-7.9423512111,2051.4033526597
1132,2059.3615553828,-7.9582043352,2051.4033510475
1133,2059.3775916414,-7.9742422456,2051.4033493958
1134,2059.3937814698,-7.9904337530,2051.4033477168
1135,2059.4100932391,-8.0067472170,2051.4033460222
1136,2059.4264950502,-8.0231507268,2051.4033443234
1137,2059.4429549069,-8.0396122757,2051.4033426313
1138,2059.4594408831,-8.0560999271,2051.4033409560
1139,2059.4759212799,-8.0725819729,2051.4033393070
1140,2059.4923647743,-8.0890270810,2051.4033376933
1141,2059.5087405568,-8.1054044339,2051.4033361229
1142,2059.5250184592,-8.1216838559,2051.4033346033
1143,2059.5411690706,-8.1378359296,2051.4033331410
1144,2059.5571638428,-8.1538321008,2051.4033317419
1145,2059.5729751832,-8.1696447721,2051.4033304111
1146,2059.5885765381,-8.1852473852,2051.4033291529
1147,2059.6039424624,-8.2006144917,2051.4033279708
1148,2059.6190486802,-8.2157218125,2051.4033268677
1149,2059.6338721329,-8.2305462873,2051.4033258457
1150,2059.6483910185,-8.2450661122,2051.4033249063
1151,2059.6625848190,-8.2592607687,2051.4033240504
1152,2059.6764343200,-8.2731110418,2051.4033232782
1153,2059.6899216196,-8.2865990303,2051.4033225893
1154,2059.7030301306,-8.2997081476,2051.4033219831
1155,2059.7157445732,-8.3124231151,2051.4033214580
1156,2059.7280509613,-8.3247299488,2051.4033210126
1157,2059.7399365823,-8.3366159378,2051.4033206445
1158,2059.7513899704,-8.3480696190,2051.4033203514
1159,2059.7624008745,-8.3590807440,2051.4033201305
1160,2059.7729602219,-8.3696402432,2051.4033199787
1161,2059.7830600773,-8.3797401845,2051.4033198928
1162,2059.7926935985,-8.3893737291,2051.4033198694
1163,2059.8018549886,-8.3985350838,2051.4033199049
1164,2059.8105394464,-8.4072194509,2051.4033199955
1165,2059.8187431141,-8.4154229766,2051.4033201375
1166,2059.8264630236,-8.4231426966,2051.4033203270
1167,2059.8336970423,-8.4303764822,2051.4033205601
1168,2059.8404438172,-8.4371229843,2051.4033208329
1169,2059.8467027197,-8.4433815782,2051.4033211416
1170,2059.8524737894,-8.4491523072,2051.4033214822
1171,2059.8577576789,-8.4544358278,2051.4033218511
1172,2059.8625555992,-8.4592333547,2051.4033222446
1173,2059.8668692657,-8.4635466068,2051.4033226588
1174,2059.8707008451,-8.4673777547,2051.4033230905
1175,2059.8740529045,-8.4707293684,2051.4033235360
1176,2059.8769283605,-8.4736043683,2051.4033239922
1177,2059.8793304314,-8.4760059756,2051.4033244558
1178,2059.8812625901,-8.4779376663,2051.4033249238
1179,2059.8827285192,-8.4794031258,2051.4033253933
1180,2059.8837320679,-8.4804062064,2051.4033258615
1181,2059.8842772114,-8.4809508911,2051.4033263203
1182,2059.8843680115,-8.4810412332,2051.4033267783
1183,2059.8840085797,-8.4806813523,2051.4033272275
1184,2059.8832030430,-8.4798753772,2051.4033276657
1185,2059.8819555105,-8.4786274194,2051.4033280911
1186,2059.8802700437,-8.4769415421,2051.4033285016
1187,2059.8781506279,-8.4748217323,2051.4033288956
1188,2059.8756011462,-8.4722718747,2051.4033292714
1189,2059.8726253552,-8.4692957275,2051.4033296277
1190,2059.8692268640,-8.4658969009,2051.4033299631
1191,2059.8654091136,-8.4620788372,2051.4033302764
1192,2059.8611753603,-8.4578447937,2051.4033305666
1193,2059.8565286598,-8.4531978268,2051.4033308330
1194,2059.8514718540,-8.4481407793,2051.4033310747
1195,2059.8460075600,-8.4426762688,2051.4033312912
1196,2059.8401381609,-8.4368066789,2051.4033314820
1197,2059.8338657987,-8.4305341519,2051.4033316468
1198,2059.8271923697,-8.4238605843,2051.4033317854
1199,2059.8201195213,-8.4167876235,2051.4033318978
1200,2059.8126486513,-8.4093166672,2051.4033319841
1201,2059.8047809093,-8.4014488648,2051.4033320445
1202,2059.7965172000,-8.3931851151,2051.4033320850
1203,2059.7878581885,-8.3845260936,2051.4033320949
1204,2059.7788043078,-8.3754722272,2051.4033320806
1205,2059.7693557687,-8.3660237259,2051.4033320428
1206,2059.7595125712,-8.3561805889,2051.4033319824
1207,2059.7492745188,-8.3459426183,2051.4033319005
1208,2059.7386412339,-8.3353094355,2051.4033317984
1209,2059.7276121768,-8.3242804994,2051.4033316774
1210,2059.7161866654,-8.3128551264,2051.4033315391
1211,2059.7043638986,-8.3010325134,2051.4033313851
1212,2059.6921429803,-8.2888117629,2051.4033312174
1213,2059.6795229473,-8.2761919094,2051.4033310379
1214,2059.6665027983,-8.2631719496,2051.4033308487
1215,2059.6530815261,-8.2497508738,2051.4033306522
1216,2059.6392581508,-8.2359276999,2051.4033304509
1217,2059.6250317571,-8.2217015098,2051.4033302474
1218,2059.6104015322,-8.2070714878,2051.4033300444
1219,2059.5953668070,-8.1920369620,2051.4033298450
1220,2059.5799270990,-8.1765974469,2051.4033296521
1221,2059.5640821583,-8.1607526890,2051.4033294692
1222,2059.5478320141,-8.1445027145,2051.4033292996
1223,2059.5311770254,-8.1278478785,2051.4033291469
1224,2059.5141179315,-8.1107889168,2051.4033290147
1225,2059.4966559066,-8.0933269997,2051.4033289069
1226,2059.4787926141,-8.0754637867,2051.4033288274
1227,2059.4605302642,-8.0572014839,2051.4033287803
1228,2059.4418716716,-8.0385429018,2051.4033287698
1229,2059.4228203156,-8.0194915155,2051.4033288000
1230,2059.4033804000,-8.0000515246,2051.4033288754
1231,2059.3835569149,-7.9802279148,2051.4033290001
1232,2059.3633556981,-7.9600265194,2051.4033291787
1233,2059.3427834967,-7.9394540812,2051.4033294154
1234,2059.3218480288,-7.9185183141,2051.4033297147
1235,2059.3005580444,-7.8972279636,2051.4033300808
1236,2059.2789233845,-7.8755928666,2051.4033305179
1237,2059.2569550399,-7.8536240098,2051.4033310301
1238,2059.2346652066,-7.8313335852,2051.4033316213
1239,2059.2120673392,-7.8087350439,2051.4033322953
1240,2059.1891762014,-7.7858431458,2051.4033330556
1241,2059.1660079116,-7.7626740063,2051.4033339053
1242,2059.1425799853,-7.7392451378,2051.4033348475
1243,2059.1189113712,-7.7155754867,2051.4033358845
1244,2059.0950224825,-7.6916854641,2051.4033370185
1245,2059.0709352212,-7.6675969701,2051.4033382511
1246,2059.0466729950,-7.6433334114,2051.4033395836
1247,2059.0222607270,-7.6189197106,2051.4033410164
1248,2058.9977248565,-7.5943823070,2051.4033425495
1249,2058.9730933303,-7.5697491480,2051.4033441823
1250,2058.9483955848,-7.5450496714,2051.4033459134
1251,2058.9236625172,-7.5203147764,2051.4033477408
1252,2058.8989264455,-7.4955767840,2051.4033496615
1253,2058.8742210578,-7.4708693859,2051.4033516719
1254,2058.8495813492,-7.4462275816,2051.4033537676
1255,2058.8250435461,-7.4216876028,2051.4033559433
1256,2058.8006450189,-7.3972868261,2051.4033581929
1257,2058.7764241815,-7.3730636722,2051.4033605092
1258,2058.7524203781,-7.3490574934,2051.4033628847
1259,2058.7286737581,-7.3253084476,2051.4033653105
1260,2058.7052251381,-7.3018573610,2051.4033677772
1261,2058.6821158525,-7.2787455780,2051.4033702745
1262,2058.6593875925,-7.2560148009,2051.4033727916
1263,2058.6370822344,-7.2337069177,2051.4033753167
1264,2058.6152416585,-7.2118638208,2051.4033778377
1265,2058.5939075590,-7.1905272173,2051.4033803417
1266,2058.5731212461,-7.1697384306,2051.4033828155
1267,2058.5529234423,-7.1495381966,2051.4033852457
1268,2058.5333540729,-7.1299664546,2051.4033876183
1269,2058.5144520546,-7.1110621351,2051.4033899194
1270,2058.4962550806,-7.0928629455,2051.4033921351
1271,2058.4787994079,-7.0754051564,2051.4033942515
1272,2058.4621196446,-7.0587233897,2051.4033962550
1273,2058.4462485426,-7.0428504104,2051.4033981322
1274,2058.4312167950,-7.0278169245,2051.4033998705
1275,2058.4170528422,-7.0136513844,2051.4034014577
1276,2058.4037826862,-7.0003798038,2051.4034028824
1277,2058.3914297185,-6.9880255845,2051.4034041340
1278,2058.3800145589,-6.9766093559,2051.4034052029
1279,2058.3695549108,-6.9661488301,2051.4034060807
1280,2058.3600654329,-6.9566586729,2051.4034067600
1281,2058.3515576277,-6.9481503929,2051.4034072348
1282,2058.3440397502,-6.9406322500,2051.4034075003
1283,2058.3375167363,-6.9341091832,2051.4034075531
1284,2058.3319901519,-6.9285827606,2051.4034073913
1285,2058.3274581635,-6.9240511491,2051.4034070144
1286,2058.3239155313,-6.9205091080,2051.4034064233
1287,2058.3213536229,-6.9179480026,2051.4034056203
1288,2058.3197604502,-6.9163558410,2051.4034046093
1289,2058.3191207266,-6.9157173313,2051.4034033953
1290,2058.3194159453,-6.9160139661,2051.4034019793
1291,2058.3206244779,-6.9172240979,2051.4034003799
1292,2058.3227216908,-6.9193230901,2051.4033986006
1293,2058.3256800804,-6.9222834292,2051.4033966513
1294,2058.3294694241,-6.9260748814,2051.4033945426
1295,2058.3340569449,-6.9306646584,2051.4033922865
1296,2058.3394074907,-6.9360175955,2051.4033898952
1297,2058.3454837233,-6.9420963415,2051.4033873817
1298,2058.3522463171,-6.9488615575,2051.4033847596
1299,2058.3596541657,-6.9562721230,2051.4033820427
1300,2058.3676645930,-6.9642853481,2051.4033792449
1301,2058.3762335689,-6.9728571885,2051.4033763804
1302,2058.3853159258,-6.9819424625,2051.4033734633
1303,2058.3948655755,-6.9914950679,2051.4033705075
1304,2058.4048357242,-7.0014681974,2051.4033675268
1305,2058.4151790840,-7.0118145497,2051.4033645343
1306,2058.4258480795,-7.0224865364,2051.4033615430
1307,2058.4367950477,-7.0334364823,2051.4033585653
1308,2058.4479724309,-7.0446168179,2051.4033556130
1309,2058.4593329605,-7.0559802579,2051.4033527025
1310,2058.4708298310,-7.0674799976,2051.4033498334
1311,2058.4824168643,-7.0790698437,2051.4033470207
1312,2058.4940486621,-7.0907043888,2051.4033442733
1313,2058.5056807471,-7.1023391479,2051.4033415992
1314,2058.5172696928,-7.1139306871,2051.4033390057
1315,2058.5287732402,-7.1254367409,2051.4033364992
1316,2058.5401504032,-7.1368163178,2051.4033340854
1317,2058.5513615617,-7.1480297928,2051.4033317689
1318,2058.5623685427,-7.1590389888,2051.4033295540
1319,2058.5731346897,-7.1698072459,2051.4033274438
1320,2058.5836249208,-7.1802994798,2051.4033254410
1321,2058.5938057765,-7.1904822291,2051.4033235474
1322,2058.6036454563,-7.2003236920,2051.4033217644
1323,2058.6131138465,-7.2097937539,2051.4033200926
1324,2058.6221825378,-7.2188640057,2051.4033185320
1325,2058.6308248353,-7.2275077528,2051.4033170824
1326,2058.6390157602,-7.2357000173,2051.4033157429
1327,2058.6467320445,-7.2434175324,2051.4033145121
1328,2058.6539521190,-7.2506387305,2051.4033133885
1329,2058.6606560954,-7.2573437253,2051.4033123701
1330,2058.6668257438,-7.2635142891,2051.4033114547
1331,2058.6724444649,-7.2691338251,2051.4033106397
1332,2058.6774972589,-7.2741873363,2051.4033099226
1333,2058.6819706908,-7.2786613904,2051.4033093004
1334,2058.6858528531,-7.2825440828,2051.4033087703
1335,2058.6891333258,-7.2858249967,2051.4033083291
1336,2058.6918031356,-7.2884951617,2051.4033079738
1337,2058.6938547125,-7.2905470112,2051.4033077013
1338,2058.6952818471,-7.2919743388,2051.4033075083
1339,2058.6960796457,-7.2927722540,2051.4033073917
1340,2058.6962444867,-7.2929371382,2051.4033073484
1341,2058.6957739757,-7.2924666003,2051.4033073754
1342,2058.6946669025,-7.2913594328,2051.4033074697
1343,2058.6929231969,-7.2896155687,2051.4033076282
1344,2058.6905438870,-7.2872360388,2051.4033078482
1345,2058.6875310566,-7.2842229297,2051.4033081269
1346,2058.6838878053,-7.2805793438,2051.4033084615
1347,2058.6796182081,-7.2763093585,2051.4033088496
1348,2058.6747272771,-7.2714179886,2051.4033092885
1349,2058.6692209240,-7.2659111480,2051.4033097760
1350,2058.6631059233,-7.2597956137,2051.4033103096
1351,2058.6563898777,-7.2530789905,2051.4033108872
1352,2058.6490811828,-7.2457696763,2051.4033115065
1353,2058.6411889948,-7.2378768293,2051.4033121655
1354,2058.6327231972,-7.2294103350,2051.4033128622
1355,2058.6236943699,-7.2203807753,2051.4033135946
1356,2058.6141137580,-7.2107993971,2051.4033143609
1357,2058.6039932416,-7.2006780825,2051.4033151592
1358,2058.5933453066,-7.1900293190,2051.4033159876
1359,2058.5821830149,-7.1788661704,2051.4033168444
1360,2058.5705199762,-7.1672022482,2051.4033177279
1361,2058.5583703192,-7.1550516828,2051.4033186364
1362,2058.5457486635,-7.1424290954,2051.4033195681
1363,2058.5326700910,-7.1293495698,2051.4033205212
1364,2058.5191501186,-7.1158286243,2051.4033214943
1365,2058.5052046692,-7.1018821838,2051.4033224855
1366,2058.4908500443,-7.0875265513,2051.4033234931
1367,2058.4761028956,-7.0727783801,2051.4033245155
1368,2058.4609801967,-7.0576546458,2051.4033255510
1369,2058.4454992151,-7.0421726173,2051.4033265979
1370,2058.4296774839,-7.0263498294,2051.4033276545
1371,2058.4135327734,-7.0102040542,2051.4033287192
1372,2058.3970830634,-6.9937532731,2051.4033297903
1373,2058.3803465150,-6.9770156488,2051.4033308662
1374,2058.3633414431,-6.9600094978,2051.4033319453
1375,2058.3460862890,-6.9427532630,2051.4033330259
1376,2058.3285995940,-6.9252654873,2051.4033341067
1377,2058.3108999731,-6.9075647870,2051.4033351862
1378,2058.2930060900,-6.8896698272,2051.4033362629
1379,2058.2749366326,-6.8715992971,2051.4033373355
1380,2058.2567102902,-6.8533718873,2051.4033384029
1381,2058.2383457314,-6.8350062676,2051.4033394639
1382,2058.2198615844,-6.8165210669,2051.4033405175
1383,2058.2012764177,-6.7979348549,2051.4033415628
1384,2058.1826087239,-6.7792661248,2051.4033425991
1385,2058.1638769049,-6.7605332790,2051.4033436259
1386,2058.1450992588,-6.7417546161,2051.4033446427
1387,2058.1262939700,-6.7229483208,2051.4033456491
1388,2058.1074791011,-6.7041324558,2051.4033466452
1389,2058.0886725872,-6.6853249562,2051.4033476310
1390,2058.0698922329,-6.6665436262,2051.4033486067
1391,2058.0511557119,-6.6478061391,2051.4033495728
1392,2058.0324805685,-6.6291300387,2051.4033505298
1393,2058.0138842226,-6.6105327441,2051.4033514785
1394,2057.9953839759,-6.5920315562,2051.4033524198
1395,2057.9769970214,-6.5736436666,2051.4033533548
1396,2057.9587404539,-6.5553861693,2051.4033542846
1397,2057.9406312833,-6.5372760728,2051.4033552105
1398,2057.9226864489,-6.5193303149,2051.4033561340
1399,2057.9049228352,-6.5015657788,2051.4033570564
1400,2057.8873572885,-6.4839993092,2051.4033579793
1401,2057.8700066340,-6.4666477298,2051.4033589042
1402,2057.8528876935,-6.4495278609,2051.4033598325
1403,2057.8360173020,-6.4326565362,2051.4033607658
1404,2057.8194123245,-6.4160506192,2051.4033617053
1405,2057.8030896703,-6.3997270180,2051.4033626523
1406,2057.7870663068,-6.3837026989,2051.4033636079
1407,2057.7713592700,-6.3679946970,2051.4033645730
1408,2057.7559856725,-6.3526201243,2051.4033655482
1409,2057.7409627086,-6.3375961746,2051.4033665340
1410,2057.7263076545,-6.3229401241,2051.4033675305
1411,2057.7120378653,-6.3086693280,2051.4033685374
1412,2057.6981707665,-6.2948012124,2051.4033695542
1413,2057.6847238406,-6.2813532607,2051.4033705799
1414,2057.6717146083,-6.2683429950,2051.4033716133
1415,2057.6591606033,-6.2557879508,2051.4033726525
1416,2057.6470793422,-6.2437056468,2051.4033736954
1417,2057.6354882867,-6.2321135418,2051.4033747449
1418,2057.6244048009,-6.2210290140,2051.4033757869
1419,2057.6138461013,-6.2104692779,2051.4033768235
1420,2057.6038292016,-6.2004513509,2051.4033778507
1421,2057.5943708502,-6.1909919858,2051.4033788643
1422,2057.5854874634,-6.1821076038,2051.4033798596
1423,2057.5771950527,-6.1738142210,2051.4033808317
1424,2057.5695091464,-6.1661273712,2051.4033817751
1425,2057.5624447086,-6.1590620241,2051.4033826844
1426,2057.5560160530,-6.1526324992,2051.4033835538
1427,2057.5502367549,-6.1468523776,2051.4033843772
1428,2057.5451195599,-6.1417344112,2051.4033851487
1429,2057.5406762928,-6.1372904306,2051.4033858622
1430,2057.5369177646,-6.1335312530,2051.4033865116
1431,2057.5338536813,-6.1304665904,2051.4033870909
1432,2057.5314925538,-6.1281049595,2051.4033875943
1433,2057.5298416103,-6.1264535941,2051.4033880162
1434,2057.5289067125,-6.1255183612,2051.4033883513
1435,2057.5286922763,-6.1253036816,2051.4033885946
1436,2057.5292011980,-6.1258124563,2051.4033887417
1437,2057.5304347874,-6.1270459935,2051.4033887939
1438,2057.5323927074,-6.1290039707,2051.4033887367
1439,2057.5350729228,-6.1316843501,2051.4033885727
1440,2057.5384716571,-6.1350833575,2051.4033882996
1441,2057.5425833592,-6.1391954435,2051.4033879157
1442,2057.5474006802,-6.1440132602,2051.4033874200
1443,2057.5529144606,-6.1495276483,2051.4033868123
1444,2057.5591137281,-6.1557276350,2051.4033860931
1445,2057.5659857065,-6.1626004430,2051.4033852635
1446,2057.5735158354,-6.1701315100,2051.4033843254
1447,2057.5816878015,-6.1783045200,2051.4033832814
1448,2057.5904835795,-6.1871014445,2051.4033821350
1449,2057.5998834846,-6.1965025947,2051.4033808899
1450,2057.6098662346,-6.2064866837,2051.4033795509
1451,2057.6204090210,-6.2170308979,2051.4033781231
1452,2057.6314875899,-6.2281109778,2051.4033766122
1453,2057.6430763307,-6.2397013063,2051.4033750244
1454,2057.6551483718,-6.2517750054,2051.4033733664
1455,2057.6676756834,-6.2643040384,2051.4033716451
1456,2057.6806291860,-6.2772593182,2051.4033698678
1457,2057.6939788629,-6.2906108207,2051.4033680422
1458,2057.7076938771,-6.3043277013,2051.4033661758
1459,2057.7217426908,-6.3183784143,2051.4033642765
1460,2057.7360931866,-6.3327308343,2051.4033623522
1461,2057.7507127891,-6.3473523783,2051.4033604107
1462,2057.7655685871,-6.3622101273,2051.4033584598
1463,2057.7806274544,-6.3772709473,2051.4033565070
1464,2057.7958561680,-6.3925016081,2051.4033545599
1465,2057.8112215247,-6.4078688992,2051.4033526255
1466,2057.8266904532,-6.4233397425,2051.4033507107
1467,2057.8422301226,-6.4388813005,2051.4033488221
1468,2057.8578080457,-6.4544610797,2051.4033469660
1469,2057.8733921768,-6.4700470288,2051.4033451480
1470,2057.8889510042,-6.4856076307,2051.4033433735
1471,2057.9044536358,-6.5011119883,2051.4033416475
1472,2057.9198698786,-6.5165299042,2051.4033399744
1473,2057.9351703109,-6.5318319528,2051.4033383581
1474,2057.9503263483,-6.5469895459,2051.4033368023
1475,2057.9653103015,-6.5619749915,2051.4033353100
1476,2057.9800954283,-6.5767615446,2051.4033338837
1477,2057.9946559773,-6.5913234518,2051.4033325256
1478,2058.0089672257,-6.6056359885,2051.4033312372
1479,2058.0230055093,-6.6196754895,2051.4033300199
1480,2058.0367482472,-6.6334193728,2051.4033288744
1481,2058.0501739584,-6.6468461572,2051.4033278011
1482,2058.0632622740,-6.6599354739,2051.4033268001
1483,2058.0759939427,-6.6726680716,2051.4033258711
1484,2058.0883508309,-6.6850258177,2051.4033250133
1485,2058.1003159183,-6.6969916926,2051.4033242258
1486,2058.1118732881,-6.7085497807,2051.4033235074
1487,2058.1230081133,-6.7196852568,2051.4033228565
1488,2058.1337066394,-6.7303843678,2051.4033222716
1489,2058.1439561626,-6.7406344120,2051.4033217506
1490,2058.1537450063,-6.7504237147,2051.4033212916
1491,2058.1630624933,-6.7597416011,2051.4033208922
1492,2058.1718989173,-6.7685783671,2051.4033205502
1493,2058.1802455111,-6.7769252479,2051.4033202632
1494,2058.1880944138,-6.7847743853,2051.4033200286
1495,2058.1954386371,-6.7921187932,2051.4033198439
1496,2058.2022720296,-6.7989523231,2051.4033197065
1497,2058.2085892419,-6.8052696281,2051.4033196139
1498,2058.2143856903,-6.8110661268,2051.4033195635
1499,2058.2196575209,-6.8163379682,2051.4033195528
1500,2058.2244015740,-6.8210819947,2051.4033195792
1501,2058.2286153487,-6.8252957082,2051.4033196404
1502,2058.2322969687,-6.8289772346,2051.4033197341
1503,2058.2354451484,-6.8321252906,2051.4033198578
1504,2058.2380591606,-6.8347391510,2051.4033200095
1505,2058.2401388048,-6.8368186176,2051.4033201872
1506,2058.2416843779,-6.8383639891,2051.4033203887
1507,2058.2426966452,-6.8393760328,2051.4033206124
1508,2058.2431768142,-6.8398559578,2051.4033208565
1509,2058.2431265094,-6.8398053900,2051.4033211193
1510,2058.2425477488,-6.8392263492,2051.4033213996
1511,2058.2414429232,-6.8381212273,2051.4033216960
1512,2058.2398147765,-6.8364927693,2051.4033220073
1513,2058.2376663883,-6.8343440558,2051.4033223324
1514,2058.2350011584,-6.8316784877,2051.4033226707
1515,2058.2318227940,-6.8284997728,2051.4033230212
1516,2058.2281352978,-6.8248119143,2051.4033233835
1517,2058.2239429590,-6.8206192019,2051.4033237571
1518,2058.2192503458,-6.8159262041,2051.4033241417
1519,2058.2140623006,-6.8107377634,2051.4033245372
1520,2058.2083839358,-6.8050589924,2051.4033249434
1521,2058.2022206334,-6.7988952728,2051.4033253606
1522,2058.1955780445,-6.7922522555,2051.4033257889
1523,2058.1884620920,-6.7851358632,2051.4033262288
1524,2058.1808789745,-6.7775522938,2051.4033266807
1525,2058.1728351716,-6.7695080265,2051.4033271451
1526,2058.1643374514,-6.7610098286,2051.4033276228
1527,2058.1553928788,-6.7520647642,2051.4033281146
1528,2058.1460088255,-6.7426802043,2051.4033286213
1529,2058.1361929816,-6.7328638378,2051.4033291438
1530,2058.1259533672,-6.7226236838,2051.4033296834
1531,2058.1152983463,-6.7119681054,2051.4033302409
1532,2058.1042366409,-6.7009058232,2051.4033308177
1533,2058.0927773457,-6.6894459309,2051.4033314148
1534,2058.0809299439,-6.6775979102,2051.4033320336
1535,2058.0687043227,-6.6653716474,2051.4033326753
1536,2058.0561107898,-6.6527774488,2051.4033333410
1537,2058.0431600895,-6.6398260573,2051.4033340322
1538,2058.0298634186,-6.6265286685,2051.4033347501
1539,2058.0162324422,-6.6128969463,2051.4033354958
1540,2058.0022793090,-6.5989430384,2051.4033362706
1541,2057.9880166659,-6.5846795903,2051.4033370756
1542,2057.9734576714,-6.5701197595,2051.4033379118
1543,2057.9586160082,-6.5552772279,2051.4033387802
1544,2057.9435058942,-6.5401662124,2051.4033396817
1545,2057.9281420921,-6.5248014750,2051.4033406171
1546,2057.9125399172,-6.5091983303,2051.4033415868
1547,2057.8967152427,-6.4933726512,2051.4033425915
1548,2057.8806845039,-6.4773408724,2051.4033436315
1549,2057.8644646985,-6.4611199916,2051.4033447068
1550,2057.8480733852,-6.4447275677,2051.4033458175
1551,2057.8315286797,-6.4281817164,2051.4033469633
1552,2057.8148492462,-6.4115011025,2051.4033481437
1553,2057.7980542875,-6.3947049294,2051.4033493581
1554,2057.7811635304,-6.3778129248,2051.4033506055
1555,2057.7641972078,-6.3608453230,2051.4033518848
1556,2057.7471760377,-6.3438228432,2051.4033531945
1557,2057.7301211978,-6.3267666647,2051.4033545330
1558,2057.7130542962,-6.3096983978,2051.4033558983
1559,2057.6959973387,-6.2926400504,2051.4033572882
1560,2057.6789726916,-6.2756139913,2051.4033587003
1561,2057.6620030407,-6.2586429091,2051.4033601317
1562,2057.6451113467,-6.2417497672,2051.4033615794
1563,2057.6283207956,-6.2249577554,2051.4033630403
1564,2057.6116547472,-6.2082902365,2051.4033645107
1565,2057.5951366780,-6.1917706910,2051.4033659870
1566,2057.5787901218,-6.1754226567,2051.4033674651
1567,2057.5626386068,-6.1592696660,2051.4033689408
1568,2057.5467055897,-6.1433351798,2051.4033704099
1569,2057.5310143868,-6.1276425191,2051.4033718677
1570,2057.5155881031,-6.1122147936,2051.4033733096
1571,2057.5004495593,-6.0970748286,2051.4033747307
1572,2057.4856212166,-6.0822450904,2051.4033761262
1573,2057.4711251016,-6.0677476104,2051.4033774912
1574,2057.4569827287,-6.0536039136,2051.4033788151
1575,2057.4432150239,-6.0398349199,2051.4033801040
1576,2057.4298422476,-6.0264609002,2051.4033813474
1577,2057.4168839186,-6.0135013781,2051.4033825406
1578,2057.4043587399,-6.0009750611,2051.4033836787
1579,2057.3922845248,-5.9888997676,2051.4033847572
1580,2057.3806781275,-5.9772923558,2051.4033857717
1581,2057.3695553743,-5.9661686564,2051.4033867179
1582,2057.3589309999,-5.9555434079,2051.4033875920
1583,2057.3488185869,-5.9454301966,2051.4033883902
1584,2057.3392305094,-5.9358414001,2051.4033891093
1585,2057.3301778823,-5.9267881361,2051.4033897463
1586,2057.3216705149,-5.9182802165,2051.4033902984
1587,2057.3137168707,-5.9103261072,2051.4033907635
1588,2057.3063240334,-5.9029328936,2051.4033911398
1589,2057.2994976782,-5.8961062524,2051.4033914258
