step,K,U,E
1113,0.0809886465,-0.1184186864,-0.0374300399
1114,0.0814018738,-0.1188318917,-0.0374300179
1115,0.0818316507,-0.1192616455,-0.0374299948
1116,0.0822783124,-0.1197082830,-0.0374299706
1117,0.0827422101,-0.1201721554,-0.0374299453
1118,0.0832237116,-0.1206536303,-0.0374299188
1119,0.0837232016,-0.1211530926,-0.0374298910
1120,0.0842410831,-0.1216709450,-0.0374298619
1121,0.0847777776,-0.1222076091,-0.0374298315
1122,0.0853337262,-0.1227635259,-0.0374297996
1123,0.0859093906,-0.1233391569,-0.0374297663
1124,0.0865052537,-0.1239349851,-0.0374297314
1125,0.0871218207,-0.1245515156,-0.0374296949
1126,0.0877596204,-0.1251892770,-0.0374296566
1127,0.0884192059,-0.1258488226,-0.0374296166
1128,0.0891011562,-0.1265307309,-0.0374295747
1129,0.0898060770,-0.1272356079,-0.0374295309
1130,0.0905346025,-0.1279640875,-0.0374294849
1131,0.0912873965,-0.1287168334,-0.0374294368
1132,0.0920651540,-0.1294945405,-0.0374293864
1133,0.0928686028,-0.1302979364,-0.0374293336
1134,0.0936985052,-0.1311277835,-0.0374292783
1135,0.0945556598,-0.1319848801,-0.0374292203
1136,0.0954409035,-0.1328700630,-0.0374291595
1137,0.0963551135,-0.1337842092,-0.0374290958
1138,0.0972992094,-0.1347282383,-0.0374290289
1139,0.0982741559,-0.1357031146,-0.0374289587
1140,0.0992809648,-0.1367098498,-0.0374288850
1141,0.1003206980,-0.1377495056,-0.0374288076
1142,0.1013944704,-0.1388231967,-0.0374287264
1143,0.1025034526,-0.1399320936,-0.0374286410
1144,0.1036488747,-0.1410774259,-0.0374285512
1145,0.1048320292,-0.1422604861,-0.0374284568
1146,0.1060542753,-0.1434826328,-0.0374283575
1147,0.1073170426,-0.1447452956,-0.0374282530
1148,0.1086218353,-0.1460499782,-0.0374281429
1149,0.1099702371,-0.1473982641,-0.0374280269
1150,0.1113639163,-0.1487918210,-0.0374279047
1151,0.1128046305,-0.1502324064,-0.0374277758
1152,0.1142942331,-0.1517218729,-0.0374276399
1153,0.1158346788,-0.1532621751,-0.0374274963
1154,0.1174280309,-0.1548553757,-0.0374273447
1155,0.1190764680,-0.1565036526,-0.0374271845
1156,0.1207822920,-0.1582093072,-0.0374270152
1157,0.1225479362,-0.1599747722,-0.0374268360
1158,0.1243759747,-0.1618026210,-0.0374266463
1159,0.1262691320,-0.1636955773,-0.0374264454
1160,0.1282302933,-0.1656565257,-0.0374262324
1161,0.1302625165,-0.1676885231,-0.0374260065
1162,0.1323690443,-0.1697948111,-0.0374257668
1163,0.1345533175,-0.1719788297,-0.0374255123
1164,0.1368189900,-0.1742442372,-0.0374252472
1165,0.1391699447,-0.1765949042,-0.0374249595
1166,0.1416103105,-0.1790349637,-0.0374246532
1167,0.1441444813,-0.1815688084,-0.0374243271
1168,0.1467771369,-0.1842011163,-0.0374239794
1169,0.1495132647,-0.1869368733,-0.0374236086
1170,0.1523581850,-0.1897813976,-0.0374232126
1171,0.1553175772,-0.1927403668,-0.0374227896
1172,0.1583975094,-0.1958198466,-0.0374223372
1173,0.1616044704,-0.1990263234,-0.0374218530
1174,0.1649454049,-0.2023667393,-0.0374213343
1175,0.1684277522,-0.2058485304,-0.0374207782
1176,0.1720594885,-0.2094796699,-0.0374201814
1177,0.1758491738,-0.2132687142,-0.0374195404
1178,0.1798060032,-0.2172248544,-0.0374188512
1179,0.1839398634,-0.2213579728,-0.0374181094
1180,0.1882613954,-0.2256787058,-0.0374173104
1181,0.1927820633,-0.2301985120,-0.0374164487
1182,0.1975142305,-0.2349297491,-0.0374155186
1183,0.2024712440,-0.2398857577,-0.0374145137
1184,0.2076675281,-0.2450809548,-0.0374134267
1185,0.2131186870,-0.2505309368,-0.0374122497
1186,0.2188416202,-0.2562525942,-0.0374109740
1187,0.2248546488,-0.2622642387,-0.0374095899
1188,0.2311776573,-0.2685857440,-0.0374080866
1189,0.2378322499,-0.2752387020,-0.0374064522
1190,0.2448419239,-0.2822465973,-0.0374046733
1191,0.2522322636,-0.2896349990,-0.0374027355
1192,0.2600311534,-0.2974317758,-0.0374006224
1193,0.2682690162,-0.3056673323,-0.0373983161
1194,0.2769790754,-0.3143748724,-0.0373957970
1195,0.2861976461,-0.3235906896,-0.0373930435
1196,0.2959644551,-0.3333544869,-0.0373900318
1197,0.3063229927,-0.3437097289,-0.0373867363
1198,0.3173208967,-0.3547040259,-0.0373831292
1199,0.3290103693,-0.3663895505,-0.0373791812
1200,0.3414486247,-0.3788234862,-0.0373748615
1201,0.3546983631,-0.3920685016,-0.0373701385
1202,0.3688282632,-0.4061932447,-0.0373649815
1203,0.3839134781,-0.4212728400,-0.0373593619
1204,0.4000361120,-0.4373893687,-0.0373532567
1205,0.4172856401,-0.4546322926,-0.0373466525
1206,0.4357592166,-0.4730987688,-0.0373395523
1207,0.4555617849,-0.4928937698,-0.0373319849
1208,0.4768058648,-0.5141298844,-0.0373240196
1209,0.4996108277,-0.5369266145,-0.0373157868
1210,0.5241013833,-0.5614088923,-0.0373075090
1211,0.5504048702,-0.5877044163,-0.0372995460
1212,0.5786467518,-0.6159392127,-0.0372924609
1213,0.6089434415,-0.6462305577,-0.0372871163
1214,0.6413911783,-0.6786759930,-0.0372848147
1215,0.6760490916,-0.7133365943,-0.0372875027
1216,0.7129137670,-0.7502118306,-0.0372980636
1217,0.7518814655,-0.7892022002,-0.0373207346
1218,0.7926925813,-0.8300542681,-0.0373616868
1219,0.8348509247,-0.8722807276,-0.0374298029
1220,0.8775081567,-0.9150458107,-0.0375376541
1221,0.9193018437,-0.9570044123,-0.0377025686
1222,0.9581359841,-0.9960834053,-0.0379474212
1223,0.9908997718,-1.0291999526,-0.0383001808
1224,1.0131428351,-1.0519329399,-0.0387901048
1225,1.0187800560,-1.0582165920,-0.0394365360
1226,1.0000122481,-1.0402362109,-0.0402239628
1227,0.9478449328,-0.9889020016,-0.0410570688
1228,0.8538409829,-0.8955412748,-0.0417002919
1229,0.7138540497,-0.7555971054,-0.0417430558
1230,0.5339075034,-0.5746050839,-0.0406975805
1231,0.3363218298,-0.3746782964,-0.0383564666
1232,0.1608696827,-0.1961819143,-0.0353122316
1233,0.0546571390,-0.0876992771,-0.0330421380
1234,0.0512007996,-0.0841617406,-0.0329609410
1235,0.1516810428,-0.1868042641,-0.0351232213
1236,0.3242336842,-0.3624023065,-0.0381686222
1237,0.5219295989,-0.5625137074,-0.0405841085
1238,0.7040714973,-0.7457845986,-0.0417131013
1239,0.8471520876,-0.8888785947,-0.0417265071
1240,0.9442598685,-0.9853677987,-0.0411079302
1241,0.9990799910,-1.0393581349,-0.0402781439
1242,1.0199096473,-1.0593933427,-0.0394836954
1243,1.0157778788,-1.0546049708,-0.0388270920
1244,0.9945863565,-1.0329137726,-0.0383274161
1245,0.9625326702,-1.0004993072,-0.0379666370
1246,0.9241651033,-0.9618807931,-0.0377156898
1247,0.8826711221,-0.9202174757,-0.0375463536
1248,0.8402032837,-0.8776386723,-0.0374353886
1249,0.7981642154,-0.8355293403,-0.0373651249
1250,0.7574300911,-0.7947528066,-0.0373227155
1251,0.7185159884,-0.7558150589,-0.0372990705
1252,0.6816940941,-0.7189819632,-0.0372878692
1253,0.6470763587,-0.6843611273,-0.0372847687
1254,0.6146714199,-0.6519582321,-0.0372868122
1255,0.5844233498,-0.6217153525,-0.0372920027
1256,0.5562377570,-0.5935367598,-0.0372990027
1257,0.5299991797,-0.5673061058,-0.0373069261
1258,0.5055825225,-0.5428977163,-0.0373151938
1259,0.4828604433,-0.5201838782,-0.0373234350
1260,0.4617079994,-0.4990394193,-0.0373314198
1261,0.4420054534,-0.4793444665,-0.0373390131
1262,0.4236398491,-0.4609859913,-0.0373461422
1263,0.4065057780,-0.4438585542,-0.0373527762
1264,0.3905056192,-0.4278645299,-0.0373589108
1265,0.3755494450,-0.4129140035,-0.0373645585
1266,0.3615547237,-0.3989244657,-0.0373697420
1267,0.3484459042,-0.3858203936,-0.0373744894
1268,0.3361539421,-0.3735327737,-0.0373788316
1269,0.3246158043,-0.3619986042,-0.0373827999
1270,0.3137739755,-0.3511604007,-0.0373864252
1271,0.3035759829,-0.3409657201,-0.0373897372
1272,0.2939739467,-0.3313667103,-0.0373927636
1273,0.2849241613,-0.3223196915,-0.0373955302
1274,0.2763867090,-0.3137847698,-0.0373980608
1275,0.2683251062,-0.3057254833,-0.0374003771
1276,0.2607059812,-0.2981084803,-0.0374024991
1277,0.2534987820,-0.2909032267,-0.0374044447
1278,0.2466755114,-0.2840817416,-0.0374062301
1279,0.2402104881,-0.2776183584,-0.0374078703
1280,0.2340801313,-0.2714895098,-0.0374093784
1281,0.2282627664,-0.2656735330,-0.0374107666
1282,0.2227384497,-0.2601504953,-0.0374120456
1283,0.2174888114,-0.2549020365,-0.0374132252
1284,0.2124969128,-0.2499112271,-0.0374143142
1285,0.2077471194,-0.2451624401,-0.0374153207
1286,0.2032249844,-0.2406412362,-0.0374162518
1287,0.1989171457,-0.2363342596,-0.0374171139
1288,0.1948112313,-0.2322291444,-0.0374179131
1289,0.1908957748,-0.2283144294,-0.0374186546
1290,0.1871601389,-0.2245794820,-0.0374193431
1291,0.1835944454,-0.2210144285,-0.0374199832
1292,0.1801895131,-0.2176100917,-0.0374205786
1293,0.1769368003,-0.2143579334,-0.0374211331
1294,0.1738283535,-0.2112500033,-0.0374216498
1295,0.1708567602,-0.2082788920,-0.0374221318
1296,0.1680151062,-0.2054376880,-0.0374225818
1297,0.1652969372,-0.2027199393,-0.0374230021
1298,0.1626962228,-0.2001196179,-0.0374233951
1299,0.1602073247,-0.1976310875,-0.0374237628
1300,0.1578249672,-0.1952490743,-0.0374241071
1301,0.1555442101,-0.1929686398,-0.0374244297
1302,0.1533604245,-0.1907851566,-0.0374247321
1303,0.1512692696,-0.1886942854,-0.0374250158
1304,0.1492666729,-0.1866919551,-0.0374252822
1305,0.1473488108,-0.1847743432,-0.0374255324
1306,0.1455120914,-0.1829378589,-0.0374257675
1307,0.1437531382,-0.1811791268,-0.0374259886
1308,0.1420687761,-0.1794949728,-0.0374261966
1309,0.1404560175,-0.1778824099,-0.0374263924
1310,0.1389120497,-0.1763386265,-0.0374265767
1311,0.1374342240,-0.1748609744,-0.0374267504
1312,0.1360200444,-0.1734469584,-0.0374269140
1313,0.1346671586,-0.1720942269,-0.0374270683
1314,0.1333733485,-0.1708005623,-0.0374272138
1315,0.1321365220,-0.1695638730,-0.0374273510
1316,0.1309547053,-0.1683821858,-0.0374274804
1317,0.1298260359,-0.1672536385,-0.0374276026
1318,0.1287487557,-0.1661764736,-0.0374277179
1319,0.1277212051,-0.1651490318,-0.0374278267
1320,0.1267418171,-0.1641697465,-0.0374279294
1321,0.1258091124,-0.1632371388,-0.0374280263
1322,0.1249216942,-0.1623498121,-0.0374281178
1323,0.1240782437,-0.1615064479,-0.0374282042
1324,0.1232775158,-0.1607058015,-0.0374282856
1325,0.1225183355,-0.1599466980,-0.0374283625
1326,0.1217995938,-0.1592280287,-0.0374284349
1327,0.1211202446,-0.1585487478,-0.0374285032
1328,0.1204793015,-0.1579078691,-0.0374285676
1329,0.1198758348,-0.1573044629,-0.0374286282
1330,0.1193089686,-0.1567376537,-0.0374286851
1331,0.1187778787,-0.1562066174,-0.0374287387
1332,0.1182817897,-0.1557105787,-0.0374287890
1333,0.1178199732,-0.1552488094,-0.0374288362
1334,0.1173917454,-0.1548206258,-0.0374288804
1335,0.1169964656,-0.1544253873,-0.0374289217
1336,0.1166335340,-0.1540624942,-0.0374289602
1337,0.1163023902,-0.1537313864,-0.0374289962
1338,0.1160025119,-0.1534315415,-0.0374290295
1339,0.1157334131,-0.1531624736,-0.0374290605
1340,0.1154946430,-0.1529237321,-0.0374290890
1341,0.1152857848,-0.1527149001,-0.0374291153
1342,0.1151064543,-0.1525355936,-0.0374291393
1343,0.1149562993,-0.1523854605,-0.0374291612
1344,0.1148349983,-0.1522641793,-0.0374291810
1345,0.1147422596,-0.1521714584,-0.0374291988
1346,0.1146778208,-0.1521070354,-0.0374292146
1347,0.1146414478,-0.1520706763,-0.0374292285
1348,0.1146329343,-0.1520621748,-0.0374292405
1349,0.1146521009,-0.1520813515,-0.0374292506
1350,0.1146987951,-0.1521280540,-0.0374292589
1351,0.1147728902,-0.1522021555,-0.0374292654
1352,0.1148742853,-0.1523035554,-0.0374292701
1353,0.1150029048,-0.1524321779,-0.0374292731
1354,0.1151586983,-0.1525879726,-0.0374292743
1355,0.1153416399,-0.1527709137,-0.0374292738
1356,0.1155517283,-0.1529810000,-0.0374292717
1357,0.1157889868,-0.1532182546,-0.0374292678
1358,0.1160534627,-0.1534827250,-0.0374292622
1359,0.1163452280,-0.1537744829,-0.0374292550
1360,0.1166643784,-0.1540936244,-0.0374292460
1361,0.1170110344,-0.1544402697,-0.0374292353
1362,0.1173853405,-0.1548145635,-0.0374292229
1363,0.1177874662,-0.1552166749,-0.0374292088
1364,0.1182176052,-0.1556467981,-0.0374291929
1365,0.1186759765,-0.1561051518,-0.0374291753
1366,0.1191628244,-0.1565919802,-0.0374291558
1367,0.1196784188,-0.1571075533,-0.0374291345
1368,0.1202230554,-0.1576521668,-0.0374291114
1369,0.1207970566,-0.1582261430,-0.0374290864
1370,0.1214007717,-0.1588298311,-0.0374290594
1371,0.1220345775,-0.1594636080,-0.0374290305
1372,0.1226988790,-0.1601278785,-0.0374289996
1373,0.1233941099,-0.1608230764,-0.0374289665
1374,0.1241207336,-0.1615496650,-0.0374289314
1375,0.1248792438,-0.1623081378,-0.0374288940
1376,0.1256701654,-0.1630990199,-0.0374288544
1377,0.1264940555,-0.1639228680,-0.0374288125
1378,0.1273515045,-0.1647802726,-0.0374287682
1379,0.1282431367,-0.1656718580,-0.0374287213
1380,0.1291696121,-0.1665982840,-0.0374286719
1381,0.1301316275,-0.1675602473,-0.0374286198
1382,0.1311299173,-0.1685584823,-0.0374285650
1383,0.1321652557,-0.1695937630,-0.0374285072
1384,0.1332384578,-0.1706669043,-0.0374284465
1385,0.1343503811,-0.1717787638,-0.0374283826
1386,0.1355019277,-0.1729302432,-0.0374283155
1387,0.1366940457,-0.1741222908,-0.0374282450
1388,0.1379277316,-0.1753559026,-0.0374281710
1389,0.1392040319,-0.1766321252,-0.0374280933
1390,0.1405240459,-0.1779520576,-0.0374280117
1391,0.1418889278,-0.1793168538,-0.0374279261
1392,0.1432998892,-0.1807277254,-0.0374278362
1393,0.1447582020,-0.1821859439,-0.0374277418
1394,0.1462652014,-0.1836928442,-0.0374276429
1395,0.1478222885,-0.1852498275,-0.0374275390
1396,0.1494309343,-0.1868583643,-0.0374274299
1397,0.1510926828,-0.1885199983,-0.0374273155
1398,0.1528091546,-0.1902363500,-0.0374271954
1399,0.1545820516,-0.1920091209,-0.0374270693
1400,0.1564131606,-0.1938400974,-0.0374269368
1401,0.1583043582,-0.1957311559,-0.0374267977
1402,0.1602576156,-0.1976842672,-0.0374266516
1403,0.1622750041,-0.1997015021,-0.0374264980
1404,0.1643587002,-0.2017850368,-0.0374263366
1405,0.1665109923,-0.2039371592,-0.0374261669
1406,0.1687342862,-0.2061602746,-0.0374259884
1407,0.1710311130,-0.2084569136,-0.0374258006
1408,0.1734041357,-0.2108297386,-0.0374256029
1409,0.1758561574,-0.2132815523,-0.0374253948
1410,0.1783901299,-0.2158153055,-0.0374251756
1411,0.1810091625,-0.2184341072,-0.0374249446
1412,0.1837165322,-0.2211412333,-0.0374247011
1413,0.1865156938,-0.2239401381,-0.0374244443
1414,0.1894102916,-0.2268344649,-0.0374241733
1415,0.1924041713,-0.2298280585,-0.0374238872
1416,0.1955013934,-0.2329249784,-0.0374235849
1417,0.1987062473,-0.2361295128,-0.0374232656
1418,0.2020232663,-0.2394461941,-0.0374229278
1419,0.2054572446,-0.2428798151,-0.0374225705
1420,0.2090132549,-0.2464354472,-0.0374221923
1421,0.2126966676,-0.2501184592,-0.0374217916
1422,0.2165131720,-0.2539345390,-0.0374213670
1423,0.2204687985,-0.2578897152,-0.0374209166
1424,0.2245699438,-0.2619903825,-0.0374204387
1425,0.2288233969,-0.2662433280,-0.0374199311
1426,0.2332363682,-0.2706557599,-0.0374193917
1427,0.2378165215,-0.2752353396,-0.0374188181
1428,0.2425720074,-0.2799902150,-0.0374182077
1429,0.2475115012,-0.2849290587,-0.0374175575
1430,0.2526442435,-0.2900611081,-0.0374168646
1431,0.2579800842,-0.2953962097,-0.0374161255
1432,0.2635295314,-0.3009448679,-0.0374153365
1433,0.2693038042,-0.3067182978,-0.0374144936
1434,0.2753148907,-0.3127284830,-0.0374135923
1435,0.2815756115,-0.3189882392,-0.0374126277
1436,0.2880996894,-0.3255112894,-0.0374116000
1437,0.2949018262,-0.3323123186,-0.0374104924
1438,0.3019977862,-0.3394070900,-0.0374093038
1439,0.3094044890,-0.3468125163,-0.0374080273
1440,0.3171401113,-0.3545467662,-0.0374066549
1441,0.3252241989,-0.3626293769,-0.0374051780
1442,0.3336777905,-0.3710813777,-0.0374035872
1443,0.3425235547,-0.3799254266,-0.0374018720
1444,0.3517859404,-0.3891859610,-0.0374000206
1445,0.3614913446,-0.3988893650,-0.0373980204
1446,0.3716682968,-0.4090641538,-0.0373958570
1447,0.3823476644,-0.4197411792,-0.0373935148
1448,0.3935628798,-0.4309538561,-0.0373909763
1449,0.4053501927,-0.4427384148,-0.0373882221
1450,0.4177489498,-0.4551341806,-0.0373852308
1451,0.4308019056,-0.4681838844,-0.0373819788
1452,0.4445555678,-0.4819340073,-0.0373784395
1453,0.4590605801,-0.4964351640,-0.0373745839
1454,0.4743721476,-0.5117425274,-0.0373703797
1455,0.4905505084,-0.5279162998,-0.0373657914
1456,0.5076614558,-0.5450222354,-0.0373607796
1457,0.5257769152,-0.5631322165,-0.0373553013
1458,0.5449755806,-0.5823248901,-0.0373493095
1459,0.5653436129,-0.6026863659,-0.0373427530
1460,0.5869754023,-0.6243109793,-0.0373355770
1461,0.6099743950,-0.6473021180,-0.0373277231
1462,0.6344539800,-0.6717731102,-0.0373191302
1463,0.6605384266,-0.6978481631,-0.0373097365
1464,0.6883638545,-0.7256633360,-0.0372994815
1465,0.7180792068,-0.7553675171,-0.0372883103
1466,0.7498471754,-0.7871233549,-0.0372761795
1467,0.7838450017,-0.8211080685,-0.0372630668
1468,0.8202650350,-0.8575140193,-0.0372489842
1469,0.8593148674,-0.8965488667,-0.0372339993
1470,0.9012167795,-0.9384350445,-0.0372182649
1471,0.9462060984,-0.9834081624,-0.0372020640
1472,0.9945278798,-1.0317137548,-0.0371858750
1473,1.0464310484,-1.0836015164,-0.0371704680
1474,1.1021587243,-1.1393157698,-0.0371570455
1475,1.1619328705,-1.1990803180,-0.0371474475
1476,1.2259305413,-1.2630749920,-0.0371444507
1477,1.2942477853,-1.3313999859,-0.0371522006
1478,1.3668455261,-1.4040223550,-0.0371768289
1479,1.4434693770,-1.4806966968,-0.0372273198
1480,1.5235322615,-1.5608489495,-0.0373166880
1481,1.6059450645,-1.6434085556,-0.0374634911
1482,1.6888771233,-1.7265706945,-0.0376935712
1483,1.7694274893,-1.8074690638,-0.0380415744
1484,1.8431951192,-1.8817461521,-0.0385510330
1485,1.9037633267,-1.9430336007,-0.0392702740
1486,1.9421831666,-1.9824220472,-0.0402388806
1487,1.9466860452,-1.9881424826,-0.0414564374
1488,1.9031095185,-1.9459350124,-0.0428254939
1489,1.7968480072,-1.8409227037,-0.0440746964
1490,1.6172875929,-1.6620006825,-0.0447130896
1491,1.3649910778,-1.4091296960,-0.0441386182
1492,1.0595556754,-1.1015753398,-0.0420196644
1493,0.7426790405,-0.7814612821,-0.0387822415
1494,0.4705983784,-0.5061930205,-0.0355946421
1495,0.2970613644,-0.3306281509,-0.0335667866
1496,0.2568782665,-0.2899936319,-0.0331153654
1497,0.3579930157,-0.3922634007,-0.0342703851
1498,0.5802513392,-0.6171529674,-0.0369016282
1499,0.8790035986,-0.9192785099,-0.0402749113
1500,1.1970695118,-1.2402025929,-0.0431330811
1501,1.4828919898,-1.5274657015,-0.0445737118
1502,1.7042492753,-1.7487968110,-0.0445475357
1503,1.8507098927,-1.8942782023,-0.0435683096
1504,1.9276278728,-1.9698469364,-0.0422190636
1505,1.9481018746,-1.9889969758,-0.0408951012
1506,1.9269223925,-1.9667044639,-0.0397820714
1507,1.8773300140,-1.9162561214,-0.0389261074
1508,1.8098524243,-1.8481571365,-0.0383047122
1509,1.7322716178,-1.7701435035,-0.0378718857
1510,1.6500537401,-1.6876341925,-0.0375804524
1511,1.5668827747,-1.6042733813,-0.0373906066
1512,1.4851435082,-1.5224152069,-0.0372716987
1513,1.4063066471,-1.4435079444,-0.0372012973
1514,1.3312162617,-1.3683797428,-0.0371634810
1515,1.2602961352,-1.2974433044,-0.0371471693
1516,1.1936942655,-1.2308390193,-0.0371447539
1517,1.1313823415,-1.1685334059,-0.0371510644
1518,1.0732233275,-1.1103859468,-0.0371626193
1519,1.0190168465,-1.0561939432,-0.0371770968
1520,0.9685292802,-1.0057222471,-0.0371929669
1521,0.9215134347,-0.9587226725,-0.0372092378
1522,0.8777211257,-0.9149464071,-0.0372252814
1523,0.8369109902,-0.8741517049,-0.0372407147
1524,0.7988531026,-0.8361084212,-0.0372553186
1525,0.7633314698,-0.8006004520,-0.0372689821
1526,0.7301451371,-0.7674268022,-0.0372816651
1527,0.6991083998,-0.7364017724,-0.0372933726
1528,0.6700504555,-0.7073545932,-0.0373041377
1529,0.6428147223,-0.6801287319,-0.0373140096
1530,0.6172579706,-0.6545810170,-0.0373230464
1531,0.5932493699,-0.6305806794,-0.0373313095
1532,0.5706695121,-0.6080083727,-0.0373388606
1533,0.5494094524,-0.5867552122,-0.0373457598
1534,0.5293697927,-0.5667218568,-0.0373520641
1535,0.5104598206,-0.5478176471,-0.0373578266
1536,0.4925967102,-0.5299598069,-0.0373630967
1537,0.4757047881,-0.5130727078,-0.0373679197
1538,0.4597148628,-0.4970871998,-0.0373723370
1539,0.4445636141,-0.4819400003,-0.0373763862
1540,0.4301930415,-0.4675731428,-0.0373801013
1541,0.4165499641,-0.4539334774,-0.0373835133
1542,0.4035855701,-0.4409722201,-0.0373866500
1543,0.3912550103,-0.4286445469,-0.0373895367
1544,0.3795170323,-0.4169092283,-0.0373921960
1545,0.3683336510,-0.4057282994,-0.0373946484
1546,0.3576698513,-0.3950667637,-0.0373969124
1547,0.3474933212,-0.3848923258,-0.0373990046
1548,0.3377742104,-0.3751751506,-0.0374009402
1549,0.3284849135,-0.3658876462,-0.0374027327
1550,0.3195998738,-0.3570042683,-0.0374043945
1551,0.3110954064,-0.3485013429,-0.0374059365
1552,0.3029495383,-0.3403569072,-0.0374073689
1553,0.2951418641,-0.3325505649,-0.0374087008
1554,0.2876534145,-0.3250633550,-0.0374099404
1555,0.2804665387,-0.3178776340,-0.0374110953
1556,0.2735647961,-0.3109769682,-0.0374121722
1557,0.2669328588,-0.3043460362,-0.0374131773
1558,0.2605564236,-0.2979705399,-0.0374141163
1559,0.2544221304,-0.2918371192,-0.0374149888
1560,0.2485174894,-0.2859332998,-0.0374158104
1561,0.2428308139,-0.2802473939,-0.0374165800
1562,0.2373511594,-0.2747684608,-0.0374173014
1563,0.2320682676,-0.2694862458,-0.0374179782
1564,0.2269725157,-0.2643911293,-0.0374186137
1565,0.2220548694,-0.2594740802,-0.0374192108
1566,0.2173068405,-0.2547266129,-0.0374197724
1567,0.2127204477,-0.2501407485,-0.0374203008
1568,0.2082881803,-0.2457089789,-0.0374207986
1569,0.2040029656,-0.2414242333,-0.0374212676
1570,0.1998581383,-0.2372798484,-0.0374217100
1571,0.1958474127,-0.2332695402,-0.0374221276
1572,0.1919648566,-0.2293873785,-0.0374225219
1573,0.1882048680,-0.2256277626,-0.0374228946
1574,0.1845621533,-0.2219854003,-0.0374232470
1575,0.1810317064,-0.2184552869,-0.0374235805
1576,0.1776087907,-0.2150326869,-0.0374238963
1577,0.1742889213,-0.2117131168,-0.0374241954
1578,0.1710678496,-0.2084923286,-0.0374244791
1579,0.1679415476,-0.2053662957,-0.0374247481
1580,0.1649061952,-0.2023311986,-0.0374250034
1581,0.1619581663,-0.1993834122,-0.0374252459
1582,0.1590940180,-0.1965194943,-0.0374254763
1583,0.1563104787,-0.1937361740,-0.0374256953
1584,0.1536044384,-0.1910303421,-0.0374259037
1585,0.1509729391,-0.1883990411,-0.0374261020
1586,0.1484131657,-0.1858394564,-0.0374262907
1587,0.1459224377,-0.1833489083,-0.0374264706
1588,0.1434982017,-0.1809248437,-0.0374266420
1589,0.1411380241,-0.1785648296,-0.0374268055
1590,0.1388395843,-0.1762665458,-0.0374269614
1591,0.1366006684,-0.1740277787,-0.0374271103
1592,0.1344191633,-0.1718464157,-0.0374272524
1593,0.1322930513,-0.1697204395,-0.0374273882
1594,0.1302204048,-0.1676479227,-0.0374275180
1595,0.1281993815,-0.1656270236,-0.0374276420
1596,0.1262282200,-0.1636559808,-0.0374277607
1597,0.1243052353,-0.1617331096,-0.0374278743
1598,0.1224288150,-0.1598567980,-0.0374279831
1599,0.1205974153,-0.1580255025,-0.0374280872
1600,0.1188095578,-0.1562377448,-0.0374281870
1601,0.1170638262,-0.1544921088,-0.0374282826
1602,0.1153588625,-0.1527872369,-0.0374283743
1603,0.1136933652,-0.1511218275,-0.0374284623
1604,0.1120660853,-0.1494946320,-0.0374285467
1605,0.1104758247,-0.1479044525,-0.0374286277
1606,0.1089214333,-0.1463501388,-0.0374287055
1607,0.1074018064,-0.1448305867,-0.0374287803
1608,0.1059158832,-0.1433447353,-0.0374288521
1609,0.1044626443,-0.1418915654,-0.0374289211
1610,0.1030411095,-0.1404700970,-0.0374289875
1611,0.1016503367,-0.1390793880,-0.0374290513
1612,0.1002894195,-0.1377185322,-0.0374291127
1613,0.0989574857,-0.1363866575,-0.0374291719
1614,0.0976536959,-0.1350829247,-0.0374292288
1615,0.0963772421,-0.1338065257,-0.0374292836
1616,0.0951273458,-0.1325566822,-0.0374293364
1617,0.0939032572,-0.1313326445,-0.0374293873
1618,0.0927042539,-0.1301336902,-0.0374294364
1619,0.0915296391,-0.1289591228,-0.0374294836
1620,0.0903787414,-0.1278082707,-0.0374295293
1621,0.0892509130,-0.1266804863,-0.0374295733
1622,0.0881455289,-0.1255751447,-0.0374296157
1623,0.0870619861,-0.1244916429,-0.0374296567
1624,0.0859997025,-0.1234293988,-0.0374296963
1625,0.0849581159,-0.1223878505,-0.0374297345
1626,0.0839366835,-0.1213664550,-0.0374297715
1627,0.0829348809,-0.1203646881,-0.0374298072
1628,0.0819522014,-0.1193820430,-0.0374298416
1629,0.0809881551,-0.1184180301,-0.0374298750
1630,0.0800422685,-0.1174721757,-0.0374299072
1631,0.0791140838,-0.1165440222,-0.0374299384
1632,0.0782031581,-0.1156331267,-0.0374299686
1633,0.0773090630,-0.1147390607,-0.0374299978
1634,0.0764313837,-0.1138614097,-0.0374300260
1635,0.0755697189,-0.1129997723,-0.0374300534
1636,0.0747236803,-0.1121537601,-0.0374300799
1637,0.0738928915,-0.1113229970,-0.0374301055
1638,0.0730769881,-0.1105071184,-0.0374301304
1639,0.0722756171,-0.1097057715,-0.0374301544
1640,0.0714884365,-0.1089186143,-0.0374301778
1641,0.0707151148,-0.1081453152,-0.0374302004
1642,0.0699553306,-0.1073855529,-0.0374302223
1643,0.0692087724,-0.1066390160,-0.0374302436
1644,0.0684751380,-0.1059054022,-0.0374302642
1645,0.0677541344,-0.1051844186,-0.0374302842
1646,0.0670454772,-0.1044757808,-0.0374303036
1647,0.0663488906,-0.1037792131,-0.0374303225
1648,0.0656641068,-0.1030944476,-0.0374303408
1649,0.0649908660,-0.1024212245,-0.0374303585
1650,0.0643289158,-0.1017592916,-0.0374303758
