step,K,U,E
2023,1.4586936959,-1.5329863248,-0.0742926289
2024,1.5633599186,-1.6377534257,-0.0743935071
2025,1.6755860056,-1.7502188080,-0.0746328025
2026,1.7923510307,-1.8674649827,-0.0751139520
2027,1.9074290419,-1.9834329505,-0.0760039086
2028,2.0092325484,-2.0867861458,-0.0775535974
2029,2.0777352581,-2.1578202285,-0.0800849703
2030,2.0810224305,-2.1648701941,-0.0838477636
2031,1.9742193180,-2.0627518672,-0.0885325492
2032,1.7085408865,-1.8007597670,-0.0922188805
2033,1.2641311722,-1.3545499888,-0.0904188166
2034,0.7113893190,-0.7900341465,-0.0786448275
2035,0.2514559804,-0.3130970515,-0.0616410711
2036,0.1267319785,-0.1827289291,-0.0559969505
2037,0.4123199861,-0.4808355847,-0.0685155986
2038,0.9385659323,-1.0234400695,-0.0848741372
2039,1.4583211436,-1.5505397530,-0.0922186094
2040,1.8247088534,-1.9157234487,-0.0910145953
2041,2.0137322740,-2.1002458969,-0.0865136229
2042,2.0635470957,-2.1456553333,-0.0821082376
2043,2.0235626843,-2.1024405167,-0.0788778324
2044,1.9334342133,-2.0102363948,-0.0768021815
2045,1.8196743062,-1.8952422245,-0.0755679184
2046,1.6983109761,-1.7731875176,-0.0748765415
2047,1.5783374526,-1.6528516368,-0.0745141843
2048,1.4644070176,-1.5387506490,-0.0743436314
2049,1.3586274402,-1.4329088583,-0.0742814182
2050,1.2616717521,-1.3359499876,-0.0742782355
2051,1.1734392993,-1.2477448003,-0.0743055010
2052,1.0934392960,-1.1677862149,-0.0743469189
2053,1.0210086105,-1.0954019961,-0.0743933855
2054,0.9554323115,-1.0298722823,-0.0744399709
2055,0.8960078704,-0.9704920178,-0.0744841475
2056,0.8420770913,-0.9166018465,-0.0745247552
2057,0.7930398314,-0.8676012290,-0.0745613976
2058,0.7483576834,-0.8229517749,-0.0745940915
2059,0.7075523461,-0.7821754106,-0.0746230645
2060,0.6702013863,-0.7448500256,-0.0746486392
2061,0.6359329216,-0.7106040905,-0.0746711689
2062,0.6044200641,-0.6791110662,-0.0746910021
2063,0.5753755692,-0.6500840341,-0.0747084649
2064,0.5485469008,-0.6232707544,-0.0747238536
2065,0.5237117989,-0.5984492306,-0.0747374317
2066,0.5006743615,-0.5754237928,-0.0747494313
2067,0.4792616165,-0.5540216716,-0.0747600551
2068,0.4593205424,-0.5340900214,-0.0747694790
2069,0.4407154886,-0.5154933441,-0.0747778555
2070,0.4233259467,-0.4981112633,-0.0747853166
2071,0.4070446284,-0.4818366048,-0.0747919764
2072,0.3917758066,-0.4665737399,-0.0747979334
2073,0.3774338831,-0.4522371561,-0.0748032730
2074,0.3639421524,-0.4387502215,-0.0748080691
2075,0.3512317313,-0.4260441171,-0.0748123859
2076,0.3392406320,-0.4140569110,-0.0748162790
2077,0.3279129579,-0.4027327548,-0.0748197969
2078,0.3171982042,-0.3920211860,-0.0748229818
2079,0.3070506489,-0.3818765196,-0.0748258707
2080,0.2974288210,-0.3722573169,-0.0748284959
2081,0.2882950361,-0.3631259217,-0.0748308855
2082,0.2796149890,-0.3544480537,-0.0748330647
2083,0.2713573959,-0.3461924509,-0.0748350551
2084,0.2634936801,-0.3383305561,-0.0748368761
2085,0.2559976947,-0.3308362394,-0.0748385447
2086,0.2488454778,-0.3236855539,-0.0748400761
2087,0.2420150356,-0.3168565192,-0.0748414836
2088,0.2354861505,-0.3103289297,-0.0748427792
2089,0.2292402103,-0.3040841836,-0.0748439733
2090,0.2232600566,-0.2981051321,-0.0748450755
2091,0.2175298492,-0.2923759434,-0.0748460942
2092,0.2120349453,-0.2868819822,-0.0748470369
2093,0.2067617915,-0.2816097019,-0.0748479104
2094,0.2016978267,-0.2765465474,-0.0748487207
2095,0.1968313953,-0.2716808686,-0.0748494733
2096,0.1921516690,-0.2670018422,-0.0748501732
2097,0.1876485763,-0.2624994010,-0.0748508247
2098,0.1833127393,-0.2581641711,-0.0748514318
2099,0.1791354160,-0.2539874142,-0.0748519982
2100,0.1751084488,-0.2499609759,-0.0748525271
2101,0.1712242174,-0.2460772390,-0.0748530216
2102,0.1674755963,-0.2423290805,-0.0748534842
2103,0.1638559159,-0.2387098335,-0.0748539175
2104,0.1603589278,-0.2352132516,-0.0748543238
2105,0.1569787722,-0.2318334771,-0.0748547049
2106,0.1537099492,-0.2285650121,-0.0748550629
2107,0.1505472918,-0.2254026912,-0.0748553993
2108,0.1474859419,-0.2223416578,-0.0748557159
2109,0.1445213277,-0.2193773416,-0.0748560139
2110,0.1416491434,-0.2165054380,-0.0748562946
2111,0.1388653304,-0.2137218898,-0.0748565594
2112,0.1361660605,-0.2110228698,-0.0748568092
2113,0.1335477196,-0.2084047648,-0.0748570452
2114,0.1310068934,-0.2058641615,-0.0748572682
2115,0.1285403539,-0.2033978330,-0.0748574791
2116,0.1261450475,-0.2010027262,-0.0748576786
2117,0.1238180830,-0.1986759506,-0.0748578676
2118,0.1215567214,-0.1964147681,-0.0748580467
2119,0.1193583662,-0.1942165827,-0.0748582165
2120,0.1172205543,-0.1920789320,-0.0748583777
2121,0.1151409479,-0.1899994785,-0.0748585306
2122,0.1131173263,-0.1879760023,-0.0748586760
2123,0.1111475793,-0.1860063934,-0.0748588141
2124,0.1092297001,-0.1840886456,-0.0748589455
2125,0.1073617794,-0.1822208499,-0.0748590705
2126,0.1055419995,-0.1804011890,-0.0748591895
2127,0.1037686290,-0.1786279319,-0.0748593029
2128,0.1020400178,-0.1768994288,-0.0748594110
2129,0.1003545924,-0.1752141065,-0.0748595140
2130,0.0987108518,-0.1735704641,-0.0748596124
2131,0.0971073629,-0.1719670691,-0.0748597062
2132,0.0955427575,-0.1704025534,-0.0748597959
2133,0.0940157281,-0.1688756096,-0.0748598815
2134,0.0925250248,-0.1673849882,-0.0748599634
2135,0.0910694524,-0.1659294941,-0.0748600417
2136,0.0896478672,-0.1645079839,-0.0748601166
2137,0.0882591746,-0.1631193629,-0.0748601884
2138,0.0869023260,-0.1617625830,-0.0748602570
2139,0.0855763171,-0.1604366399,-0.0748603228
2140,0.0842801851,-0.1591405710,-0.0748603859
2141,0.0830130070,-0.1578734534,-0.0748604464
2142,0.0817738972,-0.1566344016,-0.0748605044
2143,0.0805620059,-0.1554225659,-0.0748605600
2144,0.0793765174,-0.1542371308,-0.0748606134
2145,0.0782166481,-0.1530773128,-0.0748606647
2146,0.0770816452,-0.1519423592,-0.0748607140
2147,0.0759707854,-0.1508315468,-0.0748607614
2148,0.0748833730,-0.1497441799,-0.0748608069
2149,0.0738187389,-0.1486795896,-0.0748608507
2150,0.0727762396,-0.1476371324,-0.0748608928
2151,0.0717552554,-0.1466161887,-0.0748609333
2152,0.0707551899,-0.1456161622,-0.0748609723
2153,0.0697754685,-0.1446364784,-0.0748610099
2154,0.0688155379,-0.1436765840,-0.0748610461
2155,0.0678748645,-0.1427359455,-0.0748610810
2156,0.0669529341,-0.1418140487,-0.0748611146
2157,0.0660492509,-0.1409103979,-0.0748611470
2158,0.0651633364,-0.1400245147,-0.0748611782
2159,0.0642947292,-0.1391559376,-0.0748612084
2160,0.0634429835,-0.1383042210,-0.0748612375
2161,0.0626076694,-0.1374689350,-0.0748612656
2162,0.0617883714,-0.1366496641,-0.0748612927
2163,0.0609846881,-0.1358460070,-0.0748613189
2164,0.0601962318,-0.1350575760,-0.0748613442
2165,0.0594226276,-0.1342839962,-0.0748613686
2166,0.0586635132,-0.1335249055,-0.0748613923
2167,0.0579185381,-0.1327799533,-0.0748614151
2168,0.0571873634,-0.1320488006,-0.0748614372
2169,0.0564696610,-0.1313311196,-0.0748614586
2170,0.0557651135,-0.1306265927,-0.0748614793
2171,0.0550734136,-0.1299349128,-0.0748614993
2172,0.0543942637,-0.1292557824,-0.0748615186
2173,0.0537273758,-0.1285889132,-0.0748615374
2174,0.0530724707,-0.1279340262,-0.0748615556
2175,0.0524292778,-0.1272908510,-0.0748615732
2176,0.0517975351,-0.1266591253,-0.0748615902
2177,0.0511769884,-0.1260385951,-0.0748616067
2178,0.0505673914,-0.1254290141,-0.0748616227
2179,0.0499685051,-0.1248301434,-0.0748616383
2180,0.0493800978,-0.1242417511,-0.0748616533
2181,0.0488019445,-0.1236636124,-0.0748616679
2182,0.0482338272,-0.1230955092,-0.0748616821
2183,0.0476755339,-0.1225372297,-0.0748616958
2184,0.0471268592,-0.1219885683,-0.0748617091
2185,0.0465876033,-0.1214493254,-0.0748617221
2186,0.0460575725,-0.1209193071,-0.0748617346
2187,0.0455365784,-0.1203983252,-0.0748617468
2188,0.0450244380,-0.1198861967,-0.0748617587
2189,0.0445209737,-0.1193827439,-0.0748617702
2190,0.0440260126,-0.1188877940,-0.0748617814
2191,0.0435393868,-0.1184011790,-0.0748617922
2192,0.0430609331,-0.1179227359,-0.0748618028
2193,0.0425904926,-0.1174523057,-0.0748618131
2194,0.0421279111,-0.1169897232,-0.0748618121
2195,0.0416730383,-0.1165348601,-0.0748618218
2196,0.0412257282,-0.1160875594,-0.0748618312
2197,0.0407858387,-0.1156476790,-0.0748618404
2198,0.0403532313,-0.1152150806,-0.0748618493
2199,0.0399277715,-0.1147896295,-0.0748618580
2200,0.0395093282,-0.1143711946,-0.0748618664
2201,0.0390977738,-0.1139596485,-0.0748618746
2202,0.0386929842,-0.1135548668,-0.0748618826
2203,0.0382948382,-0.1131567286,-0.0748618904
2204,0.0379032181,-0.1127651161,-0.0748618980
2205,0.0375180091,-0.1123799145,-0.0748619054
2206,0.0371390993,-0.1120010119,-0.0748619126
2207,0.0367663798,-0.1116282994,-0.0748619196
2208,0.0363997444,-0.1112616708,-0.0748619264
2209,0.0360390895,-0.1109010226,-0.0748619331
2210,0.0356843144,-0.1105462540,-0.0748619396
2211,0.0353353206,-0.1101972665,-0.0748619459
2212,0.0349920124,-0.1098539644,-0.0748619520
2213,0.0346542960,-0.1095162541,-0.0748619580
2214,0.0343220805,-0.1091840444,-0.0748619639
2215,0.0339952769,-0.1088572465,-0.0748619696
2216,0.0336737985,-0.1085357736,-0.0748619751
2217,0.0333575605,-0.1082195410,-0.0748619805
2218,0.0330464806,-0.1079084664,-0.0748619858
2219,0.0327404780,-0.1076024690,-0.0748619910
2220,0.0324394744,-0.1073014704,-0.0748619960
2221,0.0321433928,-0.1070053937,-0.0748620009
2222,0.0318521586,-0.1067141643,-0.0748620057
2223,0.0315656986,-0.1064277089,-0.0748620103
2224,0.0312839415,-0.1061459563,-0.0748620149
2225,0.0310068176,-0.1058688369,-0.0748620193
2226,0.0307342590,-0.1055962827,-0.0748620237
2227,0.0304661994,-0.1053282273,-0.0748620279
2228,0.0302025738,-0.1050646058,-0.0748620320
2229,0.0299433191,-0.1048053551,-0.0748620361
2230,0.0296883733,-0.1045504133,-0.0748620400
2231,0.0294376762,-0.1042997200,-0.0748620438
2232,0.0291911687,-0.1040532163,-0.0748620476
2233,0.0289487933,-0.1038108446,-0.0748620512
2234,0.0287104937,-0.1035725485,-0.0748620548
2235,0.0284762150,-0.1033382733,-0.0748620583
2236,0.0282459034,-0.1031079651,-0.0748620617
2237,0.0280195064,-0.1028815715,-0.0748620650
2238,0.0277969730,-0.1026590412,-0.0748620683
2239,0.0275782528,-0.1024403243,-0.0748620715
2240,0.0273632971,-0.1022253716,-0.0748620746
2241,0.0271520579,-0.1020141355,-0.0748620776
2242,0.0269444886,-0.1018065692,-0.0748620806
2243,0.0267405435,-0.1016026269,-0.0748620834
2244,0.0265401780,-0.1014022642,-0.0748620863
2245,0.0263433484,-0.1012054374,-0.0748620890
2246,0.0261500121,-0.1010121038,-0.0748620917
2247,0.0259601275,-0.1008222219,-0.0748620943
2248,0.0257736539,-0.1006357508,-0.0748620969
2249,0.0255905515,-0.1004526509,-0.0748620994
2250,0.0254107813,-0.1002728832,-0.0748621019
2251,0.0252343055,-0.1000964098,-0.0748621043
2252,0.0250610868,-0.0999231934,-0.0748621066
2253,0.0248910890,-0.0997531979,-0.0748621089
2254,0.0247242765,-0.0995863876,-0.0748621111
2255,0.0245606147,-0.0994227281,-0.0748621133
2256,0.0244000698,-0.0992621853,-0.0748621154
2257,0.0242426086,-0.0991047262,-0.0748621175
2258,0.0240881988,-0.0989503183,-0.0748621196
2259,0.0239368087,-0.0987989303,-0.0748621215
2260,0.0237884075,-0.0986505310,-0.0748621235
2261,0.0236429649,-0.0985050903,-0.0748621254
2262,0.0235004516,-0.0983625788,-0.0748621272
2263,0.0233608386,-0.0982229676,-0.0748621290
2264,0.0232240979,-0.0980862287,-0.0748621308
2265,0.0230902019,-0.0979523344,-0.0748621325
2266,0.0229591238,-0.0978212580,-0.0748621342
2267,0.0228308373,-0.0976929732,-0.0748621358
2268,0.0227053170,-0.0975674544,-0.0748621374
2269,0.0225825377,-0.0974446767,-0.0748621390
2270,0.0224624750,-0.0973246155,-0.0748621405
2271,0.0223451051,-0.0972072471,-0.0748621420
2272,0.0222304048,-0.0970925483,-0.0748621435
2273,0.0221183513,-0.0969804962,-0.0748621449
2274,0.0220089225,-0.0968710688,-0.0748621463
2275,0.0219020968,-0.0967642444,-0.0748621476
2276,0.0217978530,-0.0966600019,-0.0748621489
2277,0.0216961707,-0.0965583209,-0.0748621502
2278,0.0215970297,-0.0964591811,-0.0748621514
2279,0.0215004105,-0.0963625632,-0.0748621527
2280,0.0214062941,-0.0962684479,-0.0748621538
2281,0.0213146618,-0.0961768168,-0.0748621550
2282,0.0212254957,-0.0960876518,-0.0748621561
2283,0.0211387780,-0.0960009352,-0.0748621572
2284,0.0210544916,-0.0959166499,-0.0748621583
2285,0.0209726198,-0.0958347791,-0.0748621593
2286,0.0208931464,-0.0957553067,-0.0748621603
2287,0.0208160555,-0.0956782168,-0.0748621613
2288,0.0207413318,-0.0956034940,-0.0748621622
2289,0.0206689602,-0.0955311234,-0.0748621632
2290,0.0205989264,-0.0954610905,-0.0748621641
2291,0.0205312162,-0.0953933811,-0.0748621649
2292,0.0204658158,-0.0953279816,-0.0748621658
2293,0.0204027120,-0.0952648786,-0.0748621666
2294,0.0203418920,-0.0952040594,-0.0748621674
2295,0.0202833431,-0.0951455113,-0.0748621681
2296,0.0202270534,-0.0950892223,-0.0748621689
2297,0.0201730111,-0.0950351807,-0.0748621696
2298,0.0201212048,-0.0949833751,-0.0748621703
2299,0.0200716236,-0.0949337946,-0.0748621710
2300,0.0200242570,-0.0948864286,-0.0748621716
2301,0.0199790946,-0.0948412668,-0.0748621722
2302,0.0199361266,-0.0947982995,-0.0748621728
2303,0.0198953436,-0.0947575170,-0.0748621734
2304,0.0198567364,-0.0947189104,-0.0748621740
2305,0.0198202962,-0.0946824707,-0.0748621745
2306,0.0197860146,-0.0946481896,-0.0748621750
2307,0.0197538835,-0.0946160590,-0.0748621755
2308,0.0197238951,-0.0945860710,-0.0748621760
2309,0.0196960420,-0.0945582184,-0.0748621764
2310,0.0196703172,-0.0945324941,-0.0748621768
2311,0.0196467140,-0.0945088912,-0.0748621772
2312,0.0196252258,-0.0944874035,-0.0748621776
2313,0.0196058468,-0.0944680248,-0.0748621780
2314,0.0195885710,-0.0944507493,-0.0748621783
2315,0.0195733932,-0.0944355718,-0.0748621786
2316,0.0195603081,-0.0944224871,-0.0748621789
2317,0.0195493111,-0.0944114903,-0.0748621792
2318,0.0195403977,-0.0944025772,-0.0748621795
2319,0.0195335637,-0.0943957434,-0.0748621797
2320,0.0195288054,-0.0943909853,-0.0748621799
2321,0.0195261192,-0.0943882993,-0.0748621801
2322,0.0195255019,-0.0943876822,-0.0748621803
2323,0.0195269507,-0.0943891312,-0.0748621805
2324,0.0195304630,-0.0943926436,-0.0748621806
2325,0.0195360366,-0.0943982173,-0.0748621807
2326,0.0195436695,-0.0944058503,-0.0748621808
2327,0.0195533601,-0.0944155410,-0.0748621809
2328,0.0195651071,-0.0944272881,-0.0748621810
2329,0.0195789095,-0.0944410905,-0.0748621810
2330,0.0195947665,-0.0944569475,-0.0748621810
2331,0.0196126778,-0.0944748588,-0.0748621810
2332,0.0196326433,-0.0944948243,-0.0748621810
2333,0.0196546632,-0.0945168441,-0.0748621810
2334,0.0196787380,-0.0945409190,-0.0748621809
2335,0.0197048687,-0.0945670495,-0.0748621808
2336,0.0197330563,-0.0945952370,-0.0748621807
2337,0.0197633023,-0.0946254830,-0.0748621806
2338,0.0197956085,-0.0946577890,-0.0748621805
2339,0.0198299770,-0.0946921574,-0.0748621803
2340,0.0198664102,-0.0947285904,-0.0748621802
2341,0.0199049108,-0.0947670907,-0.0748621800
2342,0.0199454817,-0.0948076615,-0.0748621798
2343,0.0199881265,-0.0948503060,-0.0748621795
2344,0.0200328486,-0.0948950279,-0.0748621793
2345,0.0200796522,-0.0949418312,-0.0748621790
2346,0.0201285415,-0.0949907202,-0.0748621787
2347,0.0201795211,-0.0950416995,-0.0748621784
2348,0.0202325960,-0.0950947741,-0.0748621780
2349,0.0202877715,-0.0951499492,-0.0748621777
2350,0.0203450532,-0.0952072305,-0.0748621773
2351,0.0204044470,-0.0952666238,-0.0748621769
2352,0.0204659591,-0.0953281356,-0.0748621765
2353,0.0205295962,-0.0953917723,-0.0748621760
2354,0.0205953653,-0.0954575409,-0.0748621756
2355,0.0206632737,-0.0955254487,-0.0748621751
2356,0.0207333288,-0.0955955034,-0.0748621746
2357,0.0208055389,-0.0956677129,-0.0748621740
2358,0.0208799121,-0.0957420856,-0.0748621735
2359,0.0209564572,-0.0958186301,-0.0748621729
2360,0.0210351832,-0.0958973555,-0.0748621723
2361,0.0211160996,-0.0959782713,-0.0748621717
2362,0.0211992161,-0.0960613872,-0.0748621710
2363,0.0212845429,-0.0961467133,-0.0748621703
2364,0.0213720905,-0.0962342602,-0.0748621696
2365,0.0214618699,-0.0963240388,-0.0748621689
2366,0.0215538922,-0.0964160604,-0.0748621682
2367,0.0216481692,-0.0965103366,-0.0748621674
2368,0.0217447130,-0.0966068796,-0.0748621666
2369,0.0218435360,-0.0967057018,-0.0748621658
2370,0.0219446512,-0.0968068161,-0.0748621649
2371,0.0220480718,-0.0969102358,-0.0748621641
2372,0.0221538115,-0.0970159746,-0.0748621631
2373,0.0222618845,-0.0971240467,-0.0748621622
2374,0.0223723053,-0.0972344665,-0.0748621613
2375,0.0224850889,-0.0973472492,-0.0748621603
2376,0.0226002508,-0.0974624101,-0.0748621593
2377,0.0227178069,-0.0975799651,-0.0748621582
2378,0.0228377734,-0.0976999306,-0.0748621571
2379,0.0229601673,-0.0978223234,-0.0748621560
2380,0.0230850058,-0.0979471607,-0.0748621549
2381,0.0232123067,-0.0980744604,-0.0748621537
2382,0.0233420881,-0.0982042407,-0.0748621525
2383,0.0234743690,-0.0983365202,-0.0748621513
2384,0.0236091684,-0.0984713184,-0.0748621500
2385,0.0237465062,-0.0986086549,-0.0748621487
2386,0.0238864027,-0.0987485501,-0.0748621474
2387,0.0240288787,-0.0988910247,-0.0748621460
2388,0.0241739555,-0.0990361001,-0.0748621446
2389,0.0243216551,-0.0991837983,-0.0748621431
2390,0.0244720000,-0.0993341416,-0.0748621417
2391,0.0246250131,-0.0994871533,-0.0748621401
2392,0.0247807182,-0.0996428568,-0.0748621386
2393,0.0249391396,-0.0998012766,-0.0748621370
2394,0.0251003019,-0.0999624373,-0.0748621354
2395,0.0252642308,-0.1001263645,-0.0748621337
2396,0.0254309523,-0.1002930843,-0.0748621319
2397,0.0256004932,-0.1004626234,-0.0748621302
2398,0.0257728809,-0.1006350093,-0.0748621284
2399,0.0259481435,-0.1008102700,-0.0748621265
2400,0.0261263097,-0.1009884343,-0.0748621246
2401,0.0263074091,-0.1011695318,-0.0748621227
2402,0.0264914719,-0.1013535926,-0.0748621207
2403,0.0266785290,-0.1015406476,-0.0748621186
2404,0.0268686121,-0.1017307286,-0.0748621165
2405,0.0270617537,-0.1019238681,-0.0748621144
2406,0.0272579871,-0.1021200992,-0.0748621122
2407,0.0274573462,-0.1023194561,-0.0748621099
2408,0.0276598661,-0.1025219737,-0.0748621076
2409,0.0278655823,-0.1027276876,-0.0748621052
2410,0.0280745316,-0.1029366344,-0.0748621028
2411,0.0282867514,-0.1031488517,-0.0748621003
2412,0.0285022800,-0.1033643778,-0.0748620978
2413,0.0287211569,-0.1035832521,-0.0748620952
2414,0.0289434222,-0.1038055147,-0.0748620925
2415,0.0291691172,-0.1040312070,-0.0748620898
2416,0.0293982842,-0.1042603711,-0.0748620870
2417,0.0296309663,-0.1044930504,-0.0748620841
2418,0.0298672079,-0.1047292890,-0.0748620811
2419,0.0301070544,-0.1049691325,-0.0748620781
2420,0.0303505522,-0.1052126272,-0.0748620750
2421,0.0305977490,-0.1054598209,-0.0748620719
2422,0.0308486935,-0.1057107621,-0.0748620686
2423,0.0311034358,-0.1059655011,-0.0748620653
2424,0.0313620270,-0.1062240888,-0.0748620619
2425,0.0316245195,-0.1064865888,-0.0748620693
2426,0.0318909671,-0.1067530328,-0.0748620657
2427,0.0321614248,-0.1070234869,-0.0748620621
2428,0.0324359491,-0.1072980074,-0.0748620583
2429,0.0327145978,-0.1075766523,-0.0748620544
2430,0.0329974302,-0.1078594806,-0.0748620505
2431,0.0332845069,-0.1081465532,-0.0748620464
2432,0.0335758902,-0.1084379324,-0.0748620422
2433,0.0338716439,-0.1087336818,-0.0748620379
2434,0.0341718335,-0.1090338670,-0.0748620335
2435,0.0344765260,-0.1093385550,-0.0748620290
2436,0.0347857901,-0.1096478145,-0.0748620244
2437,0.0350996964,-0.1099617161,-0.0748620197
2438,0.0354183172,-0.1102803320,-0.0748620148
2439,0.0357417266,-0.1106037365,-0.0748620098
2440,0.0360700008,-0.1109320055,-0.0748620047
2441,0.0364032177,-0.1112652172,-0.0748619995
2442,0.0367414574,-0.1116034515,-0.0748619941
2443,0.0370848021,-0.1119467906,-0.0748619885
2444,0.0374333360,-0.1122953188,-0.0748619828
2445,0.0377871456,-0.1126491226,-0.0748619770
2446,0.0381463198,-0.1130082908,-0.0748619710
2447,0.0385109496,-0.1133729144,-0.0748619648
2448,0.0388811287,-0.1137430872,-0.0748619585
2449,0.0392569531,-0.1141189050,-0.0748619520
2450,0.0396385214,-0.1145004667,-0.0748619453
2451,0.0400259350,-0.1148878734,-0.0748619384
2452,0.0404192980,-0.1152812293,-0.0748619314
2453,0.0408187172,-0.1156806413,-0.0748619241
2454,0.0412243026,-0.1160862192,-0.0748619166
2455,0.0416361669,-0.1164980759,-0.0748619090
2456,0.0420544263,-0.1169163274,-0.0748619011
2457,0.0424792000,-0.1173410929,-0.0748618929
2458,0.0429106105,-0.1177724951,-0.0748618846
2459,0.0433487840,-0.1182106600,-0.0748618760
2460,0.0437938500,-0.1186557171,-0.0748618671
2461,0.0442459419,-0.1191077999,-0.0748618580
2462,0.0447051968,-0.1195670455,-0.0748618487
2463,0.0451717559,-0.1200335949,-0.0748618390
2464,0.0456457644,-0.1205075935,-0.0748618291
2465,0.0461273717,-0.1209891905,-0.0748618188
2466,0.0466167316,-0.1214785399,-0.0748618083
2467,0.0471140027,-0.1219758001,-0.0748617974
2468,0.0476193479,-0.1224811342,-0.0748617862
2469,0.0481329354,-0.1229947101,-0.0748617747
2470,0.0486549382,-0.1235167010,-0.0748617628
2471,0.0491855345,-0.1240472851,-0.0748617505
2472,0.0497249082,-0.1245866461,-0.0748617379
2473,0.0502732488,-0.1251349736,-0.0748617248
2474,0.0508307514,-0.1256924628,-0.0748617114
2475,0.0513976175,-0.1262593150,-0.0748616975
2476,0.0519740547,-0.1268357379,-0.0748616831
2477,0.0525602773,-0.1274219457,-0.0748616683
2478,0.0531565064,-0.1280181595,-0.0748616531
2479,0.0537629702,-0.1286246074,-0.0748616373
2480,0.0543799040,-0.1292415250,-0.0748616210
2481,0.0550075512,-0.1298691553,-0.0748616041
2482,0.0556461627,-0.1305077494,-0.0748615867
2483,0.0562959981,-0.1311575668,-0.0748615687
2484,0.0569573254,-0.1318188755,-0.0748615501
2485,0.0576304215,-0.1324919523,-0.0748615308
2486,0.0583155728,-0.1331770837,-0.0748615109
2487,0.0590130754,-0.1338745656,-0.0748614903
2488,0.0597232353,-0.1345847042,-0.0748614689
2489,0.0604463695,-0.1353078163,-0.0748614468
2490,0.0611828055,-0.1360442295,-0.0748614240
2491,0.0619328828,-0.1367942831,-0.0748614003
2492,0.0626969525,-0.1375583282,-0.0748613757
2493,0.0634753784,-0.1383367286,-0.0748613503
2494,0.0642685372,-0.1391298610,-0.0748613239
2495,0.0650768193,-0.1399381158,-0.0748612965
2496,0.0659006295,-0.1407618976,-0.0748612681
2497,0.0667403871,-0.1416016258,-0.0748612387
2498,0.0675965274,-0.1424577356,-0.0748612081
2499,0.0684695017,-0.1433306781,-0.0748611764
2500,0.0693597784,-0.1442209218,-0.0748611434
2501,0.0702678436,-0.1451289528,-0.0748611092
2502,0.0711942023,-0.1460552759,-0.0748610736
2503,0.0721393787,-0.1470004153,-0.0748610366
2504,0.0731039179,-0.1479649160,-0.0748609981
2505,0.0740883860,-0.1489493441,-0.0748609581
2506,0.0750933719,-0.1499542883,-0.0748609164
2507,0.0761194881,-0.1509803611,-0.0748608731
2508,0.0771673717,-0.1520281996,-0.0748608279
2509,0.0782376861,-0.1530984670,-0.0748607809
2510,0.0793311217,-0.1541918536,-0.0748607319
2511,0.0804483980,-0.1553090788,-0.0748606808
2512,0.0815902643,-0.1564508918,-0.0748606275
2513,0.0827575021,-0.1576180740,-0.0748605719
2514,0.0839509260,-0.1588114399,-0.0748605139
2515,0.0851713861,-0.1600318394,-0.0748604533
2516,0.0864197693,-0.1612801593,-0.0748603900
2517,0.0876970017,-0.1625573256,-0.0748603239
2518,0.0890040509,-0.1638643056,-0.0748602547
2519,0.0903419275,-0.1652021099,-0.0748601824
2520,0.0917116885,-0.1665717952,-0.0748601067
2521,0.0931144391,-0.1679744666,-0.0748600275
2522,0.0945513357,-0.1694112802,-0.0748599445
2523,0.0960235892,-0.1708834468,-0.0748598576
2524,0.0975324676,-0.1723922340,-0.0748597664
2525,0.0990792995,-0.1739389703,-0.0748596708
2526,0.1006654779,-0.1755250484,-0.0748595705
2527,0.1022924639,-0.1771519290,-0.0748594652
2528,0.1039617907,-0.1788211453,-0.0748593546
2529,0.1056750684,-0.1805343067,-0.0748592383
2530,0.1074339882,-0.1822931042,-0.0748591160
2531,0.1092403279,-0.1840993152,-0.0748589874
2532,0.1110959570,-0.1859548089,-0.0748588519
2533,0.1130028430,-0.1878615523,-0.0748587093
2534,0.1149630575,-0.1898216164,-0.0748585589
2535,0.1169787827,-0.1918371831,-0.0748584003
2536,0.1190523195,-0.1939105525,-0.0748582330
2537,0.1211860945,-0.1960441508,-0.0748580563
2538,0.1233826691,-0.1982405387,-0.0748578696
2539,0.1256447487,-0.2005024210,-0.0748576722
2540,0.1279751926,-0.2028326560,-0.0748574634
2541,0.1303770247,-0.2052342670,-0.0748572423
2542,0.1328534452,-0.2077104532,-0.0748570080
2543,0.1354078436,-0.2102646032,-0.0748567596
2544,0.1380438121,-0.2129003082,-0.0748564961
2545,0.1407651609,-0.2156213772,-0.0748562163
2546,0.1435759344,-0.2184318533,-0.0748559189
2547,0.1464804287,-0.2213360313,-0.0748556026
2548,0.1494832114,-0.2243384774,-0.0748552660
2549,0.1525891424,-0.2274440498,-0.0748549074
2550,0.1558033971,-0.2306579222,-0.0748545251
2551,0.1591314916,-0.2339856086,-0.0748541171
2552,0.1625793103,-0.2374329916,-0.0748536813
2553,0.1661531365,-0.2410063519,-0.0748532154
2554,0.1698596854,-0.2447124022,-0.0748527169
2555,0.1737061405,-0.2485583234,-0.0748521828
2556,0.1777001946,-0.2525518049,-0.0748516103
2557,0.1818500934,-0.2567010891,-0.0748509957
2558,0.1861646849,-0.2610150203,-0.0748503353
2559,0.1906534735,-0.2655030986,-0.0748496250
2560,0.1953266799,-0.2701755401,-0.0748488602
