step,K,U,E
481,0.0019181255,-0.0767803479,-0.0748622224
482,0.0019263568,-0.0767885791,-0.0748622224
483,0.0019346073,-0.0767968297,-0.0748622224
484,0.0019428773,-0.0768050996,-0.0748622224
485,0.0019511665,-0.0768133889,-0.0748622224
486,0.0019594752,-0.0768216975,-0.0748622224
487,0.0019678032,-0.0768300255,-0.0748622224
488,0.0019761506,-0.0768383730,-0.0748622224
489,0.0019845174,-0.0768467398,-0.0748622224
490,0.0019929037,-0.0768551260,-0.0748622224
491,0.0020013094,-0.0768635317,-0.0748622224
492,0.0020097345,-0.0768719569,-0.0748622224
493,0.0020181792,-0.0768804015,-0.0748622224
494,0.0020266433,-0.0768888657,-0.0748622224
495,0.0020351269,-0.0768973493,-0.0748622224
496,0.0020436301,-0.0769058524,-0.0748622224
497,0.0020521528,-0.0769143751,-0.0748622224
498,0.0020606950,-0.0769229174,-0.0748622224
499,0.0020692568,-0.0769314792,-0.0748622224
500,0.0020778382,-0.0769400606,-0.0748622224
501,0.0020864392,-0.0769486616,-0.0748622224
502,0.0020950598,-0.0769572822,-0.0748622224
503,0.0021037001,-0.0769659224,-0.0748622224
504,0.0021123599,-0.0769745823,-0.0748622224
505,0.0021210395,-0.0769832618,-0.0748622224
506,0.0021297387,-0.0769919611,-0.0748622224
507,0.0021384576,-0.0770006800,-0.0748622224
508,0.0021471963,-0.0770094186,-0.0748622223
509,0.0021559546,-0.0770181770,-0.0748622223
510,0.0021647327,-0.0770269551,-0.0748622223
511,0.0021735306,-0.0770357529,-0.0748622223
512,0.0021823482,-0.0770445706,-0.0748622223
513,0.0021911856,-0.0770534080,-0.0748622223
514,0.0022000429,-0.0770622652,-0.0748622223
515,0.0022089199,-0.0770711423,-0.0748622223
516,0.0022178168,-0.0770800391,-0.0748622223
517,0.0022267336,-0.0770889559,-0.0748622223
518,0.0022356702,-0.0770978925,-0.0748622223
519,0.0022446267,-0.0771068490,-0.0748622223
520,0.0022536031,-0.0771158254,-0.0748622223
521,0.0022625995,-0.0771248218,-0.0748622223
522,0.0022716157,-0.0771338381,-0.0748622223
523,0.0022806520,-0.0771428743,-0.0748622223
524,0.0022897082,-0.0771519305,-0.0748622223
525,0.0022987844,-0.0771610067,-0.0748622223
526,0.0023078806,-0.0771701029,-0.0748622223
527,0.0023169968,-0.0771792191,-0.0748622223
528,0.0023261331,-0.0771883554,-0.0748622223
529,0.0023352894,-0.0771975117,-0.0748622223
530,0.0023444658,-0.0772066881,-0.0748622223
531,0.0023536623,-0.0772158846,-0.0748622223
532,0.0023628788,-0.0772251012,-0.0748622223
533,0.0023721156,-0.0772343379,-0.0748622223
534,0.0023813724,-0.0772435947,-0.0748622223
535,0.0023906494,-0.0772528718,-0.0748622223
536,0.0023999466,-0.0772621689,-0.0748622223
537,0.0024092640,-0.0772714863,-0.0748622223
538,0.0024186016,-0.0772808239,-0.0748622223
539,0.0024279594,-0.0772901817,-0.0748622223
540,0.0024373375,-0.0772995598,-0.0748622223
541,0.0024467358,-0.0773089581,-0.0748622223
542,0.0024561544,-0.0773183768,-0.0748622223
543,0.0024655934,-0.0773278157,-0.0748622223
544,0.0024750526,-0.0773372749,-0.0748622223
545,0.0024845321,-0.0773467544,-0.0748622223
546,0.0024940320,-0.0773562544,-0.0748622223
547,0.0025035523,-0.0773657746,-0.0748622223
548,0.0025130930,-0.0773753153,-0.0748622223
549,0.0025226541,-0.0773848764,-0.0748622223
550,0.0025322356,-0.0773944579,-0.0748622223
551,0.0025418375,-0.0774040598,-0.0748622223
552,0.0025514599,-0.0774136822,-0.0748622223
553,0.0025611027,-0.0774233250,-0.0748622223
554,0.0025707661,-0.0774329884,-0.0748622223
555,0.0025804500,-0.0774426723,-0.0748622223
556,0.0025901544,-0.0774523767,-0.0748622223
557,0.0025998793,-0.0774621016,-0.0748622223
